ppt,trial,block,stake,s1,s2,choice,stimuli_left,stimuli_right,points,rews_1,rews_2,rt_1,rt_2,timeout_1,timeout_2,missed,score
114,123,4,5,1,1,2,1,2,0.333333,0.333333,0.111111,0.763505,0.621554,0,0,0,202.667
114,124,4,5,1,1,2,2,1,0.222222,0.222222,0.444444,0.725467,0.544415,0,0,0,203.778
114,125,4,5,2,2,3,3,4,0.444444,0.333333,0.444444,0.953287,0.243076,0,0,0,206
114,126,4,5,2,1,4,4,3,0.444444,0.444444,0.444444,0.999713,0.419406,0,0,0,208.222
114,127,4,1,2,1,4,3,4,0.444444,0.444444,0.222222,0.601222,0.237218,0,0,0,208.667
114,128,4,5,1,2,1,1,2,0.555556,0.777778,0.555556,0.955131,0.4261,0,0,0,211.444
114,129,4,1,2,2,3,3,4,0.111111,0.777778,0.111111,0.815952,0.514582,0,0,0,211.556
114,130,4,5,1,2,1,1,2,0.222222,0.666667,0.222222,1.01734,0.209269,0,0,0,212.667
114,131,4,5,1,1,2,2,1,0.777778,0.777778,0.111111,0.706519,0.558001,0,0,0,216.556
114,132,4,5,1,1,2,1,2,0.888889,0.888889,0.222222,0.76881,0.242615,0,0,0,221
114,133,4,1,1,1,2,1,2,1,1,0.666667,0.661036,0.458022,0,0,0,222
114,134,4,1,2,1,4,3,4,0.888889,0.888889,0.888889,0.546168,0.354699,0,0,0,222.889
114,135,4,5,1,1,2,1,2,1,1,0.888889,0.765821,0.427547,0,0,0,227.889
114,136,4,1,1,1,2,1,2,1,1,0.888889,0.556967,0.650484,0,0,0,228.889
114,137,4,1,2,1,4,4,3,0.777778,0.777778,0.777778,1.02934,0.288109,0,0,0,229.667
114,138,4,1,1,1,2,1,2,0.666667,0.666667,0.888889,0.869541,0.615728,0,0,0,230.333
114,139,4,5,2,1,4,3,4,0,0.555556,0.777778,0.384865,-1,0,1,1,230.333
119,0,1,1,1,0,-1,2,1,0,0.555556,0.111111,-1,-1,1,0,1,0
119,1,1,1,1,1,2,2,1,0.555556,0.555556,0,0.289726,0.294646,0,0,0,0.555556
119,2,1,5,2,2,3,4,3,0.111111,0.333333,0.111111,0.418504,0.535268,0,0,0,1.11111
119,3,1,5,2,2,3,4,3,0.333333,0.333333,0.333333,0.416167,0.360118,0,0,0,2.77778
119,4,1,1,2,1,4,3,4,0.888889,0.888889,0.444444,0.736989,0.512174,0,0,0,3.66667
119,5,1,5,2,1,4,4,3,1,1,0.333333,0.625586,0.314869,0,0,0,8.66667
119,6,1,1,1,2,1,2,1,0,0.777778,0,0.728943,0.571306,0,0,0,8.66667
119,7,1,5,2,1,4,3,4,0.333333,0.333333,0.111111,0.478164,0.379128,0,0,0,10.3333
119,8,1,5,1,1,2,1,2,0,0,0.666667,0.852481,0.384426,0,0,0,10.3333
119,9,1,5,2,2,3,3,4,0.666667,0.111111,0.666667,0.967413,0.546004,0,0,0,13.6667
119,10,1,5,1,2,1,1,2,0.222222,0.111111,0.222222,0.554001,0.807559,0,0,0,14.7778
119,11,1,5,2,1,4,3,4,0.111111,0.111111,0.333333,0.433026,0.490674,0,0,0,15.3333
119,12,1,5,1,1,2,2,1,0,0,0.555556,1.14645,0.411146,0,0,0,15.3333
119,13,1,5,2,1,4,4,3,0.222222,0.222222,0.222222,0.703812,0.413922,0,0,0,16.4444
119,14,1,5,1,2,1,1,2,0.333333,0.222222,0.333333,0.952605,0.306502,0,0,0,18.1111
119,15,1,1,2,2,3,3,4,0.333333,0.888889,0.333333,0.842147,0.204605,0,0,0,18.4444
119,16,1,5,2,2,3,3,4,0.333333,0.888889,0.333333,0.834331,0.567363,0,0,0,20.1111
119,17,1,5,1,1,2,2,1,1,1,0.222222,0.791715,0.384022,0,0,0,25.1111
119,18,1,1,1,1,2,1,2,0.777778,0.777778,0,0.957323,0.477527,0,0,0,25.8889
119,19,1,5,2,1,4,3,4,0.666667,0.666667,0.222222,0.549118,0.269902,0,0,0,29.2222
119,20,1,5,2,1,4,4,3,0.555556,0.555556,0.444444,0.716479,0.357779,0,0,0,32
119,21,1,5,1,1,2,2,1,1,1,0.444444,0.876692,0.285109,0,0,0,37
119,22,1,5,1,1,2,2,1,0.555556,0.555556,0.777778,0.570618,0.22992,0,0,0,39.7778
119,23,1,5,2,1,4,3,4,0.333333,0.333333,0.666667,0.660234,0.399067,0,0,0,41.4444
119,24,1,5,1,1,2,2,1,0.222222,0.222222,0.777778,0.576717,0.302884,0,0,0,42.5556
119,25,1,1,2,1,4,4,3,0,0,0.777778,0.558691,0.371898,0,0,0,42.5556
119,26,1,5,1,2,1,2,1,1,0,1,0.603286,0.465728,0,0,0,47.5556
119,27,1,5,2,2,3,3,4,0.777778,0.222222,0.777778,0.571882,0.303755,0,0,0,51.4444
119,28,1,5,1,2,1,1,2,0.666667,0.222222,0.666667,0.803871,0.411584,0,0,0,54.7778
119,29,1,5,2,2,3,4,3,1,0.111111,1,0.825313,0.547083,0,0,0,59.7778
119,30,1,5,2,2,3,4,3,0.777778,0.111111,0.777778,0.599189,0.538817,0,0,0,63.6667
119,31,1,1,2,2,3,3,4,1,0.333333,1,0.667135,0.572977,0,0,0,64.6667
119,32,1,5,2,2,3,3,4,1,0.222222,1,0.587188,0.428776,0,0,0,69.6667
119,33,1,5,1,2,1,2,1,0.777778,0.333333,0.777778,0.761172,0.259668,0,0,0,73.5556
119,34,1,5,1,1,2,1,2,0.222222,0.222222,0.888889,0.522167,0.568325,0,0,0,74.6667
119,35,2,1,1,1,2,2,1,0.555556,0.555556,1,0.637842,0.513486,0,0,0,75.2222
119,36,2,5,2,2,3,3,4,0.777778,0.333333,0.777778,0.724681,0.285745,0,0,0,79.1111
119,37,2,5,2,2,3,4,3,1,0,1,1.01539,0.306341,0,0,0,84.1111
119,38,2,1,2,2,3,4,3,0.888889,0.222222,0.888889,0.722515,0.287499,0,0,0,85
119,39,2,5,2,2,3,4,3,0.666667,0.333333,0.666667,0.562241,0.806643,0,0,0,88.3333
119,40,2,1,1,1,2,2,1,0.444444,0.444444,0.777778,0.84428,0.200452,0,0,0,88.7778
119,41,2,5,1,1,2,2,1,0.111111,0.111111,0.888889,1.14191,0.238629,0,0,0,89.3333
119,42,2,5,1,2,1,1,2,0.888889,0.111111,0.888889,1.05911,0.260409,0,0,0,93.7778
119,43,2,5,2,2,3,4,3,0.888889,0.555556,0.888889,0.782914,0.437493,0,0,0,98.2222
119,44,2,5,1,2,1,2,1,0.666667,0.333333,0.666667,0.930201,0.236397,0,0,0,101.556
119,45,2,1,1,2,1,2,1,1,0.333333,1,0.793033,0.324299,0,0,0,102.556
119,46,2,1,2,2,3,3,4,0.777778,0.333333,0.777778,0.813894,0.351997,0,0,0,103.333
119,47,2,1,1,2,1,1,2,0.888889,0.222222,0.888889,0.725214,0.361286,0,0,0,104.222
119,48,2,5,2,2,3,3,4,0.888889,0.333333,0.888889,0.665139,0.276083,0,0,0,108.667
119,49,2,1,2,2,3,3,4,0.888889,0.333333,0.888889,0.640331,0.314165,0,0,0,109.556
119,50,2,1,1,2,1,1,2,1,0.555556,1,0.666454,0.337421,0,0,0,110.556
119,51,2,5,1,2,1,2,1,1,0.444444,1,0.619297,0.643433,0,0,0,115.556
119,52,2,5,1,2,1,1,2,0.666667,0.666667,0.666667,0.529204,0.452625,0,0,0,118.889
119,53,2,5,2,2,3,3,4,0.666667,0.888889,0.666667,0.851381,0.290811,0,0,0,122.222
119,54,2,5,1,2,1,1,2,0.777778,0.777778,0.777778,0.656968,0.508016,0,0,0,126.111
119,55,2,1,1,2,1,2,1,0.222222,0.777778,0.222222,0.56228,0.644377,0,0,0,126.333
119,56,2,5,1,1,2,2,1,0.888889,0.888889,0,0.861377,0.287031,0,0,0,130.778
119,57,2,5,2,1,4,3,4,0.777778,0.777778,0,0.384097,0.28518,0,0,0,134.667
119,58,2,1,2,1,4,4,3,0.666667,0.666667,0.111111,0.863324,0.278527,0,0,0,135.333
119,59,2,1,2,1,4,4,3,0.444444,0.444444,0.111111,0.533351,0.459405,0,0,0,135.778
119,60,2,5,1,1,2,1,2,0.888889,0.888889,0.222222,0.892135,0.381034,0,0,0,140.222
119,61,2,5,1,1,2,1,2,0.555556,0.555556,0.333333,0.751477,0.787876,0,0,0,143
119,62,2,5,2,1,4,4,3,0.666667,0.666667,0.333333,0.659545,0.807854,0,0,0,146.333
119,63,2,1,1,1,2,2,1,0.888889,0.888889,0.555556,0.804755,0.676063,0,0,0,147.222
119,64,2,5,2,1,4,3,4,1,1,0.777778,0.66982,0.502183,0,0,0,152.222
119,65,2,5,1,1,2,1,2,0.888889,0.888889,0.444444,0.906776,1.21923,0,0,0,156.667
119,66,2,1,1,1,2,1,2,0.777778,0.777778,0.444444,0.831928,1.30533,0,0,0,157.444
119,67,2,1,2,2,3,3,4,0.666667,0.666667,0.666667,1.07355,0.213137,0,0,0,158.111
119,68,2,5,2,1,4,4,3,0.777778,0.777778,0.777778,0.639322,0.241593,0,0,0,162
119,69,2,1,2,2,3,4,3,0.777778,0.666667,0.777778,0.794405,0.223868,0,0,0,162.778
119,70,3,5,2,2,3,3,4,0.555556,0.666667,0.555556,0.81767,0.572203,0,0,0,165.556
119,71,3,5,2,1,4,3,4,0.777778,0.777778,0.777778,0.350361,0.403053,0,0,0,169.444
119,72,3,5,1,1,2,2,1,0.888889,0.888889,1,0.810549,0.398463,0,0,0,173.889
119,73,3,5,1,1,2,1,2,0.777778,0.777778,0.777778,0.59618,0.291431,0,0,0,177.778
119,74,3,1,2,2,3,3,4,0.888889,0.777778,0.888889,0.833154,0.414655,0,0,0,178.667
119,75,3,5,2,2,3,4,3,0.777778,0.444444,0.777778,0.747242,0.300801,0,0,0,182.556
119,76,3,1,2,1,4,4,3,0.111111,0.111111,0.555556,0.711587,0.677013,0,0,0,182.667
119,77,3,5,2,2,3,3,4,0.666667,0.111111,0.666667,0.808284,0.3151,0,0,0,186
119,78,3,5,1,2,1,2,1,0.555556,0.222222,0.555556,0.887094,0.299476,0,0,0,188.778
119,79,3,1,1,2,1,2,1,0.555556,0.111111,0.555556,1.06971,0.196828,0,0,0,189.333
119,80,3,5,1,2,1,2,1,0.777778,0.333333,0.777778,0.95038,0.39943,0,0,0,193.222
119,81,3,1,1,2,1,2,1,0.444444,0.333333,0.444444,0.759691,1.91046,0,0,0,193.667
119,82,3,1,2,2,3,3,4,0.333333,0.222222,0.333333,0.725854,0.408663,0,0,0,194
119,83,3,5,2,2,3,4,3,0.111111,0.333333,0.111111,0.756882,0.351374,0,0,0,194.556
119,84,3,5,2,1,4,4,3,0.666667,0.666667,0.444444,0.936841,0.401415,0,0,0,197.889
119,85,3,5,2,1,4,3,4,0.777778,0.777778,0.111111,1.15891,0.263122,0,0,0,201.778
119,86,3,5,2,2,3,3,4,0,0.888889,0,0.401208,0.408083,0,0,0,201.778
119,87,3,5,1,1,2,1,2,1,1,0,1.15636,0.439143,0,0,0,206.778
119,88,3,5,2,1,4,4,3,0.888889,0.888889,0.444444,1.16132,0.507002,0,0,0,211.222
119,89,3,5,1,1,2,2,1,0.555556,0.555556,0.333333,0.859335,1.01619,0,0,0,214
119,90,3,1,1,1,2,1,2,0.555556,0.555556,0,0.670725,0.350827,0,0,0,214.556
119,91,3,1,1,1,2,1,2,0.888889,0.888889,0.111111,0.656268,0.297594,0,0,0,215.444
119,92,3,1,1,1,2,1,2,0.888889,0.888889,0.222222,0.793914,0.409205,0,0,0,216.333
119,93,3,1,1,1,2,2,1,0.888889,0.888889,0,0.678696,0.442434,0,0,0,217.222
119,94,3,1,1,1,2,1,2,0.777778,0.777778,0,0.63563,0.638256,0,0,0,218
119,95,3,1,2,2,3,4,3,0.111111,0.777778,0.111111,0.975484,0.243319,0,0,0,218.111
119,96,3,1,1,1,2,1,2,0.888889,0.888889,0,0.86135,0.712681,0,0,0,219
119,97,3,5,2,1,4,3,4,0.777778,0.777778,0.111111,1.21434,0.435348,0,0,0,222.889
119,98,3,5,1,1,2,1,2,0.666667,0.666667,0.444444,0.874769,1.26435,0,0,0,226.222
119,99,3,1,2,2,3,4,3,0.333333,0.777778,0.333333,0.92611,0.45344,0,0,0,226.556
119,100,3,1,2,1,4,4,3,0.777778,0.777778,0.111111,0.906488,0.213599,0,0,0,227.333
119,101,3,5,1,1,2,2,1,1,1,0.555556,0.692636,0.743225,0,0,0,232.333
119,102,3,1,2,1,4,3,4,0.777778,0.777778,0.666667,1.1949,0.769478,0,0,0,233.111
119,103,3,1,2,1,4,3,4,0.777778,0.777778,0.555556,0.744559,1.13927,0,0,0,233.889
119,104,3,5,1,1,2,2,1,0.777778,0.777778,0.333333,1.02022,0.862698,0,0,0,237.778
119,105,4,5,1,1,2,1,2,0.444444,0.444444,0.444444,1.16811,0.481412,0,0,0,240
119,106,4,5,2,2,3,4,3,0.111111,0.111111,0.111111,1.6127,0.414732,0,0,0,240.556
119,107,4,1,2,1,4,3,4,0.333333,0.333333,0.111111,1.32622,1.39924,0,0,0,240.889
119,108,4,1,2,1,4,3,4,0.333333,0.333333,0.111111,1.16868,0.6542,0,0,0,241.222
119,109,4,1,2,2,3,4,3,0.555556,0.333333,0.555556,0.76809,0.321024,0,0,0,241.778
119,110,4,1,1,2,1,2,1,0.777778,0.666667,0.777778,1.0744,0.506993,0,0,0,242.556
119,111,4,1,1,1,2,1,2,0.555556,0.555556,0.777778,1.16528,0.387715,0,0,0,243.111
119,112,4,5,2,2,3,4,3,0.777778,0.777778,0.777778,0.804845,0.447623,0,0,0,247
119,113,4,1,1,2,1,2,1,0.555556,0.888889,0.555556,0.848333,0.355333,0,0,0,247.556
119,114,4,5,1,2,1,2,1,0.444444,0.777778,0.444444,0.814133,0.494612,0,0,0,249.778
119,115,4,5,2,2,3,3,4,0.444444,0.777778,0.444444,1.09493,0.516435,0,0,0,252
119,116,4,5,1,1,2,2,1,0.777778,0.777778,0.444444,0.816563,0.982617,0,0,0,255.889
119,117,4,1,1,1,2,2,1,0,0.555556,0.333333,1.06596,-1,0,1,1,255.889
119,118,4,1,1,1,2,1,2,0.555556,0.555556,0.777778,0.764642,1.87738,0,0,0,256.444
119,119,4,5,1,1,2,2,1,0.555556,0.555556,0.777778,0.783353,0.462086,0,0,0,259.222
119,120,4,5,2,2,3,4,3,0.555556,0.444444,0.555556,1.10965,0.381416,0,0,0,262
119,121,4,5,2,1,4,3,4,0.111111,0.111111,0.333333,0.823891,0.715455,0,0,0,262.556
119,122,4,5,2,2,3,4,3,0,0.111111,0,1.03326,0.183248,0,0,0,262.556
119,123,4,1,1,1,2,2,1,0.333333,0.333333,0.333333,1.16431,0.346131,0,0,0,262.889
119,124,4,5,2,1,4,4,3,0.222222,0.222222,0.222222,0.983786,1.142,0,0,0,264
119,125,4,5,2,0,-1,4,3,0,0.111111,0,-1,-1,1,0,1,264
119,126,4,1,1,2,1,1,2,0.111111,0.777778,0.111111,1.02333,0.233712,0,0,0,264.111
119,127,4,5,2,2,3,3,4,0.333333,0.666667,0.333333,0.756466,0.382566,0,0,0,265.778
119,128,4,5,1,2,1,1,2,0.444444,0.555556,0.444444,0.853212,0.191235,0,0,0,268
119,129,4,1,1,1,2,1,2,0.777778,0.777778,0.666667,0.955532,0.456326,0,0,0,268.778
119,130,4,5,1,1,2,2,1,0.888889,0.888889,0.444444,0.541538,0.648913,0,0,0,273.222
119,131,4,1,1,1,2,1,2,0.888889,0.888889,0.444444,0.605526,0.399144,0,0,0,274.111
119,132,4,5,1,1,2,1,2,0.777778,0.777778,0.555556,0.599063,0.558441,0,0,0,278
119,133,4,5,2,2,3,3,4,0.222222,0.888889,0.222222,0.793389,0.331249,0,0,0,279.111
119,134,4,5,2,1,4,3,4,0.888889,0.888889,0.333333,0.92191,0.140733,0,0,0,283.556
119,135,4,1,1,1,2,2,1,0.666667,0.666667,0.333333,0.627234,0.297263,0,0,0,284.222
119,136,4,1,1,1,2,2,1,0.444444,0.444444,0.888889,0.941261,0.778112,0,0,0,284.667
119,137,4,1,1,1,2,1,2,0.444444,0.444444,0.555556,0.495611,0.592151,0,0,0,285.111
119,138,4,1,1,2,1,2,1,0.666667,0.333333,0.666667,0.809313,0.557839,0,0,0,285.778
119,139,4,1,1,2,1,2,1,0.555556,0.222222,0.555556,0.94224,0.34017,0,0,0,286.333
121,0,1,5,2,1,4,4,3,0.888889,0.888889,0,0.675335,0.545626,0,0,0,4.44444
121,1,1,5,2,1,4,4,3,0.888889,0.888889,0.111111,1.70536,0.694412,0,0,0,8.88889
121,2,1,5,1,0,-1,2,1,0,0.888889,0.222222,-1,-1,1,0,1,8.88889
121,3,1,1,2,1,4,3,4,0.777778,0.777778,0.666667,0.820318,0.515011,0,0,0,9.66667
121,4,1,5,2,1,4,4,3,0.444444,0.444444,0.555556,0.713,0.25291,0,0,0,11.8889
121,5,1,5,2,2,3,3,4,0.444444,0.222222,0.444444,0.858492,0.5189,0,0,0,14.1111
121,6,1,1,2,1,4,4,3,0.444444,0.444444,0.222222,0.629894,0.508263,0,0,0,14.5556
121,7,1,1,2,2,3,4,3,0.444444,0.666667,0.444444,0.844214,0.375359,0,0,0,15
121,8,1,5,1,2,1,1,2,0.111111,0.444444,0.111111,1.20617,0.534359,0,0,0,15.5556
121,9,1,1,2,2,3,4,3,0,0.555556,0.333333,0.704089,-1,0,1,1,15.5556
121,10,1,1,2,1,4,3,4,0.888889,0.888889,0.333333,0.853482,0.44883,0,0,0,16.4444
121,11,1,1,1,1,2,2,1,0.777778,0.777778,0.111111,1.01345,0.473582,0,0,0,17.2222
121,12,1,5,1,2,1,1,2,0.111111,0.888889,0.111111,1.06803,0.373733,0,0,0,17.7778
121,13,1,1,2,1,4,4,3,0.555556,0.555556,0.111111,0.520761,0.408443,0,0,0,18.3333
121,14,1,5,1,2,1,2,1,0,0.444444,0,0.877136,0.432679,0,0,0,18.3333
121,15,1,5,2,1,4,3,4,0.222222,0.222222,0.222222,0.662564,0.415566,0,0,0,19.4444
121,16,1,5,1,1,2,2,1,0.111111,0.111111,0.333333,0.401415,0.425796,0,0,0,20
121,17,1,5,2,2,3,3,4,0.666667,0,0.666667,0.626121,0.461507,0,0,0,23.3333
121,18,1,5,1,2,1,2,1,0.555556,0,0.555556,0.96523,0.312116,0,0,0,26.1111
121,19,1,1,1,1,2,2,1,0.111111,0.111111,1,0.566587,0.887874,0,0,0,26.2222
121,20,1,5,1,1,2,2,1,0,0,1,0.975019,0.38285,0,0,0,26.2222
121,21,1,5,2,1,4,3,4,0.333333,0.333333,0.666667,0.535082,0.313585,0,0,0,27.8889
121,22,1,5,1,1,2,2,1,0.333333,0.333333,0.555556,0.977967,0.517792,0,0,0,29.5556
121,23,1,5,1,1,2,1,2,0.222222,0.222222,0.888889,0.738829,0.224895,0,0,0,30.6667
121,24,1,1,1,1,2,2,1,0.111111,0.111111,0.888889,0.652131,0.363885,0,0,0,30.7778
121,25,1,1,2,2,3,4,3,0.777778,0.111111,0.777778,0.624943,0.355286,0,0,0,31.5556
121,26,1,5,2,2,3,3,4,0.666667,0,0.666667,0.919958,0.375661,0,0,0,34.8889
121,27,1,1,1,2,1,1,2,0.555556,0.222222,0.555556,0.956855,0.258368,0,0,0,35.4444
121,28,1,5,1,2,1,1,2,0.555556,0.555556,0.555556,1.46069,0.498933,0,0,0,38.2222
121,29,1,1,1,2,1,1,2,0.777778,1,0.777778,1.2604,1.24086,0,0,0,39
121,30,1,5,1,2,1,1,2,0.888889,0.777778,0.888889,0.953311,0.701192,0,0,0,43.4444
121,31,1,5,1,2,1,2,1,0.555556,1,0.555556,0.641442,0.507152,0,0,0,46.2222
121,32,1,5,1,2,1,2,1,0.555556,0.555556,0.555556,0.643943,0.461609,0,0,0,49
121,33,1,1,2,2,3,3,4,0.666667,0.555556,0.666667,0.907308,0.311188,0,0,0,49.6667
121,34,1,5,2,2,3,3,4,0.888889,0.444444,0.888889,1.0814,0.256652,0,0,0,54.1111
121,35,2,1,1,2,1,2,1,0.666667,0.333333,0.666667,0.936337,0.207046,0,0,0,54.7778
121,36,2,5,1,2,1,2,1,0.777778,0.555556,0.777778,0.728211,0.316551,0,0,0,58.6667
121,37,2,5,1,2,1,1,2,0.777778,0.111111,0.777778,0.645233,1.14252,0,0,0,62.5556
121,38,2,5,2,2,3,4,3,0,0.333333,0.555556,0.821166,-1,0,1,1,62.5556
121,39,2,1,1,1,2,1,2,0.444444,0.444444,0.444444,0.934094,1.16129,0,0,0,63
121,40,2,1,1,1,2,2,1,0.444444,0.444444,0.111111,0.942747,0.235094,0,0,0,63.4444
121,41,2,1,1,2,1,2,1,0.333333,0.777778,0.333333,0.690115,0.353065,0,0,0,63.7778
121,42,2,5,2,2,3,4,3,0.111111,0.888889,0.111111,0.707156,0.25399,0,0,0,64.3333
121,43,2,1,1,2,1,1,2,0,1,0,0.565716,0.283083,0,0,0,64.3333
121,44,2,5,1,1,2,1,2,0.888889,0.888889,0.111111,0.507886,0.251336,0,0,0,68.7778
121,45,2,5,1,1,2,1,2,1,1,0,1.00715,0.203283,0,0,0,73.7778
121,46,2,5,2,1,4,3,4,0.666667,0.666667,0.444444,1.0887,0.211982,0,0,0,77.1111
121,47,2,5,2,1,4,3,4,1,1,0.444444,0.401263,0.40908,0,0,0,82.1111
121,48,2,5,2,1,4,3,4,1,1,0.111111,0.439617,0.771653,0,0,0,87.1111
121,49,2,5,1,2,1,2,1,0,1,0,1.09656,0.293394,0,0,0,87.1111
121,50,2,1,1,1,2,2,1,0.444444,0.444444,0.111111,0.771011,0.379477,0,0,0,87.5556
121,51,2,1,1,1,2,1,2,0.666667,0.666667,0.222222,0.768083,0.232309,0,0,0,88.2222
121,52,2,5,2,1,4,4,3,0.888889,0.888889,0.111111,0.601331,0.819135,0,0,0,92.6667
121,53,2,1,2,1,4,4,3,0.777778,0.777778,0.444444,0.627032,0.176874,0,0,0,93.4444
121,54,2,5,1,2,1,2,1,0.222222,0.555556,0.222222,0.455486,0.547681,0,0,0,94.5556
121,55,2,5,1,1,2,2,1,0.666667,0.666667,0.111111,0.432627,0.467019,0,0,0,97.8889
121,56,2,5,2,1,4,3,4,0.666667,0.666667,0.666667,1.3341,0.723445,0,0,0,101.222
121,57,2,1,2,1,4,4,3,0,0.888889,0.888889,0.52843,-1,0,1,1,101.222
121,58,2,5,2,1,4,3,4,0.888889,0.888889,0.888889,0.530873,0.225202,0,0,0,105.667
121,59,2,1,1,1,2,2,1,0.666667,0.666667,0.888889,0.638153,0.525934,0,0,0,106.333
121,60,2,5,1,2,1,2,1,1,0.555556,1,0.642627,0.401369,0,0,0,111.333
121,61,2,5,1,2,1,1,2,0.888889,0.222222,0.888889,0.556122,0.596828,0,0,0,115.778
121,62,2,1,2,1,4,4,3,0,0,1,0.56619,0.401335,0,0,0,115.778
121,63,2,1,1,2,1,2,1,0.888889,0.111111,0.888889,0.573507,0.774327,0,0,0,116.667
121,64,2,1,2,1,4,4,3,0.111111,0.111111,0.444444,0.477807,0.464823,0,0,0,116.778
121,65,2,1,2,1,4,3,4,0.111111,0.111111,0.333333,1.30585,0.193764,0,0,0,116.889
121,66,2,1,1,1,2,2,1,0,0,0.555556,0.544246,0.440465,0,0,0,116.889
121,67,2,1,2,2,3,3,4,0.666667,0.111111,0.666667,0.43406,0.525636,0,0,0,117.556
121,68,2,1,2,1,4,4,3,0.222222,0.222222,0.666667,0.500624,0.179449,0,0,0,117.778
121,69,2,5,1,1,2,1,2,0.555556,0.555556,0.666667,0.452179,0.38216,0,0,0,120.556
121,70,3,5,2,1,4,3,4,0.333333,0.333333,0.777778,0.525423,0.240279,0,0,0,122.222
121,71,3,5,1,1,2,2,1,0.333333,0.333333,0.888889,0.487948,0.392601,0,0,0,123.889
121,72,3,1,2,1,4,3,4,0.444444,0.444444,0.888889,0.568502,0.116913,0,0,0,124.333
121,73,3,1,1,1,2,2,1,0.555556,0.555556,0.777778,0.398439,0.66385,0,0,0,124.889
121,74,3,5,2,1,4,4,3,0.222222,0.222222,0.666667,0.447811,1.078,0,0,0,126
121,75,3,1,2,1,4,3,4,0.222222,0.222222,0.444444,0.583527,0.452813,0,0,0,126.222
121,76,3,1,1,1,2,2,1,0.333333,0.333333,0.333333,0.295269,0.390196,0,0,0,126.556
121,77,3,5,1,2,1,1,2,0.111111,0.111111,0.111111,0.637796,0.0240998,0,0,0,127.111
121,78,3,1,2,2,3,4,3,0.333333,0,0.333333,0.427247,0.451985,0,0,0,127.444
121,79,3,1,2,2,3,3,4,0.333333,0.111111,0.333333,0.422055,0.369224,0,0,0,127.778
121,80,3,5,2,1,4,4,3,0,0,0.666667,0.468094,0.651249,0,0,0,127.778
121,81,3,5,1,2,1,2,1,1,0,1,0.939698,0.232966,0,0,0,132.778
121,82,3,1,1,2,1,1,2,1,0.222222,1,0.632347,0.646231,0,0,0,133.778
121,83,3,5,1,2,1,1,2,0.888889,0,0.888889,0.38711,0.230222,0,0,0,138.222
121,84,3,5,1,2,1,1,2,0.777778,0.222222,0.777778,0.366333,0.661566,0,0,0,142.111
121,85,3,5,1,2,1,1,2,0.888889,0.111111,0.888889,0.513195,1.47897,0,0,0,146.556
121,86,3,1,1,1,2,2,1,0.333333,0.333333,0.444444,1.09273,0.602807,0,0,0,146.889
121,87,3,5,1,2,1,2,1,0.777778,0.111111,0.777778,0.565671,0.461181,0,0,0,150.778
121,88,3,5,2,1,4,4,3,0.111111,0.111111,0.555556,0.510362,0.96555,0,0,0,151.333
121,89,3,5,2,2,3,4,3,0.666667,0.333333,0.666667,0.784504,0.368205,0,0,0,154.667
121,90,3,1,1,1,2,2,1,0,0.222222,0.333333,0.654418,-1,0,1,1,154.667
121,91,3,5,1,2,1,1,2,0.333333,0.111111,0.333333,0.682375,0.199226,0,0,0,156.333
121,92,3,5,2,1,4,3,4,0.111111,0.111111,0,0.337887,0.117881,0,0,0,156.889
121,93,3,1,1,1,2,2,1,0.111111,0.111111,0.222222,0.277246,0.233234,0,0,0,157
121,94,3,1,1,2,1,2,1,0,0.444444,0,0.313616,0.516053,0,0,0,157
121,95,3,5,2,1,4,3,4,0.333333,0.333333,0.111111,0.404136,0.208039,0,0,0,158.667
121,96,3,5,1,2,1,1,2,0.111111,0.222222,0.111111,1.0257,0.321963,0,0,0,159.222
121,97,3,5,1,1,2,1,2,0.222222,0.222222,0.222222,0.752943,0.207878,0,0,0,160.333
121,98,3,5,1,2,1,2,1,0.222222,0.222222,0.222222,0.886678,0.212186,0,0,0,161.444
121,99,3,1,2,2,3,3,4,0,0.222222,0.222222,0.388497,-1,0,1,1,161.444
121,100,3,5,1,2,1,2,1,0.111111,0.555556,0.111111,0.703107,0.218667,0,0,0,162
121,101,3,1,1,2,1,1,2,0,0.777778,0,0.259559,0.382921,0,0,0,162
121,102,3,1,2,1,4,3,4,0.666667,0.666667,0.444444,0.321004,0.240672,0,0,0,162.667
121,103,3,5,2,1,4,3,4,0.888889,0.888889,0.444444,0.743942,0.202713,0,0,0,167.111
121,104,3,1,1,2,1,1,2,0.555556,0.888889,0.555556,0.532069,0.575954,0,0,0,167.667
121,105,4,1,1,2,1,1,2,0.666667,0.888889,0.666667,0.547612,0.498747,0,0,0,168.333
121,106,4,5,1,1,2,1,2,1,1,0.777778,0.349264,0.445539,0,0,0,173.333
121,107,4,5,2,1,4,4,3,0.888889,0.888889,0.777778,0.474989,0.486405,0,0,0,177.778
121,108,4,5,2,1,4,4,3,0.555556,0.555556,0.555556,0.650569,0.572875,0,0,0,180.556
121,109,4,1,1,2,1,2,1,0.666667,0.555556,0.666667,0.338657,0.434102,0,0,0,181.222
121,110,4,5,1,2,1,1,2,0.555556,0.777778,0.555556,0.729818,1.0939,0,0,0,184
121,111,4,1,2,2,3,3,4,0,1,0.444444,1.06632,-1,0,1,1,184
