choice,rt,task,ppt,feedback,safe_magnitudes,risky_magnitudes,optimal,risky_probability,ambiguity,attempt,rt_flip
0,2.363,2,78,-53,-0.53,-0.82,0,0.5,0,1,-2.363
1,2.057,2,78,91,0.35,0.91,1,0.5,1,1,2.057
1,1.955,2,78,0,0.37,0.98,1,0.5,0,1,1.955
0,5.862,2,78,-51,-0.51,-1.02,1,0.5,1,1,5.862
0,1.571,2,78,-49,-0.49,-1.32,1,0.5,1,1,1.571
0,2.104,2,78,38,0.38,0.43,1,0.5,0,1,2.104
1,3.131,2,78,62,0.32,0.62,0,0.5,0,1,-3.131
0,2.953,2,78,-52,-0.52,-0.78,0,0.5,0,1,-2.953
0,1.673,2,78,-33,-0.33,-0.91,1,0.5,1,1,1.673
0,1.566,2,78,54,0.54,0.78,1,0.5,0,1,1.566
0,3.04,2,78,-40,-0.4,-0.96,1,0.5,0,1,3.04
1,2.181,2,78,0,-0.46,-0.39,1,0.5,0,1,2.181
1,3.04,2,78,-54,-0.36,-0.54,1,0.5,1,1,3.04
0,2.73,2,78,44,0.44,0.38,1,0.5,1,1,2.73
1,2.944,2,78,-77,-0.43,-0.77,1,0.5,1,1,2.944
0,2.265,2,78,52,0.52,0.86,1,0.5,1,1,2.265
1,6.546,2,78,-78,-0.5,-0.78,1,0.5,1,1,6.546
0,2.921,2,78,-55,-0.55,-1.62,1,0.5,0,1,2.921
1,4.288,2,79,0,-0.41,-0.58,1,0.5,1,1,4.288
0,2.477,2,79,45,0.45,1.41,0,0.5,1,1,-2.477
0,2.863,2,79,33,0.33,1.05,0,0.5,1,1,-2.863
1,1.83,2,79,-77,-0.43,-0.77,1,0.5,0,1,1.83
1,2.471,2,79,102,0.51,1.02,1,0.5,1,1,2.471
1,3.655,2,79,-130,-0.55,-1.3,0,0.5,0,1,-3.655
0,1.872,2,79,44,0.44,0.37,1,0.5,1,1,1.872
1,1.656,2,79,0,0.36,0.54,0,0.5,0,1,-1.656
1,1.835,2,79,-119,-0.55,-1.19,0,0.5,1,1,-1.835
1,1.704,2,79,0,0.53,1.19,1,0.5,0,1,1.704
1,3.221,2,79,-78,-0.54,-0.78,1,0.5,1,1,3.221
1,2.688,2,79,0,-0.37,-0.91,0,0.5,1,1,-2.688
1,2.38,2,79,-91,-0.35,-0.91,0,0.5,0,1,-2.38
1,1.972,2,79,0,0.41,0.71,0,0.5,0,1,-1.972
1,2.181,2,79,-80,-0.38,-0.8,0,0.5,1,1,-2.181
1,2.005,2,79,-113,-0.45,-1.13,0,0.5,0,1,-2.005
1,1.313,2,79,0,0.53,0.92,0,0.5,0,1,-1.313
1,1.904,2,79,0,-0.51,-0.82,1,0.5,1,1,1.904
1,1.464,2,79,74,0.32,0.74,1,0.5,0,1,1.464
0,1.373,2,79,32,0.32,0.68,0,0.5,1,1,-1.373
1,1.438,2,79,0,-0.36,-0.54,1,0.5,0,1,1.438
1,1.613,2,79,0,-0.51,-1.02,1,0.5,0,1,1.613
1,1.872,2,79,0,-0.3,-0.56,1,0.5,1,1,1.872
1,2.913,2,79,0,0.38,0.96,1,0.5,0,1,2.913
1,1.663,2,79,0,-0.42,-0.8,1,0.5,0,1,1.663
1,1.688,2,79,0,-0.34,-0.43,1,0.5,1,1,1.688
1,4.338,2,79,0,-0.52,-0.7,1,0.5,0,1,4.338
0,2.255,2,79,55,0.55,1.62,0,0.5,1,1,-2.255
1,3.104,2,79,0,0.35,0.91,1,0.5,0,1,3.104
1,1.908,2,79,-122,-0.49,-1.22,0,0.5,1,1,-1.908
0,1.563,2,79,44,0.44,0.4,1,0.5,0,1,1.563
0,1.78,2,79,42,0.42,0.64,1,0.5,1,1,1.78
0,2.064,2,79,-30,-0.3,-0.68,1,0.5,0,1,2.064
1,1.589,2,79,113,0.47,1.13,1,0.5,0,1,1.589
1,2.246,2,79,0,-0.42,-0.4,1,0.5,0,1,2.246
0,2.438,2,79,50,0.5,0.62,1,0.5,0,1,2.438
0,1.93,2,79,50,0.5,0.7,1,0.5,1,1,1.93
0,1.505,2,79,34,0.34,0.54,1,0.5,1,1,1.505
1,1.781,2,79,0,-0.42,-0.39,1,0.5,1,1,1.781
0,3.268,2,79,41,0.41,0.77,1,0.5,1,1,3.268
0,7.605,2,80,-55,-0.55,-1.19,1,0.5,0,1,7.605
0,4.068,2,80,-35,-0.35,-0.91,1,0.5,0,1,4.068
0,4.823,2,80,54,0.54,0.7,1,0.5,1,1,4.823
1,5.049,2,80,-49,-0.38,-0.49,1,0.5,1,1,5.049
0,6.374,2,80,-47,-0.47,-1.22,1,0.5,0,1,6.374
1,2.22,2,80,0,-0.44,-0.39,1,0.5,0,1,2.22
1,1.944,2,80,140,0.53,1.4,1,0.5,0,1,1.944
0,4.304,2,80,32,0.32,0.5,1,0.5,1,1,4.304
1,4.315,2,80,112,0.53,1.12,1,0.5,0,1,4.315
0,3.608,2,80,44,0.44,0.4,1,0.5,0,1,3.608
0,8.035,2,80,-47,-0.47,-1.22,1,0.5,1,1,8.035
0,6.713,2,80,43,0.43,0.52,1,0.5,1,1,6.713
1,5.187,2,80,-62,-0.54,-0.62,1,0.5,0,1,5.187
0,9.244,2,80,36,0.36,0.54,1,0.5,0,1,9.244
1,4.325,2,80,0,0.51,1.22,1,0.5,1,1,4.325
1,5.044,2,80,0,-0.54,-0.94,1,0.5,1,1,5.044
0,3.659,2,80,-32,-0.32,-0.74,1,0.5,1,1,3.659
1,4.161,2,80,122,0.47,1.22,1,0.5,1,1,4.161
1,8.459,2,80,0,-0.42,-0.72,1,0.5,1,1,8.459
1,6.752,2,80,-65,-0.41,-0.65,1,0.5,0,1,6.752
0,3.911,2,80,-49,-0.49,-1.12,1,0.5,0,1,3.911
0,2.227,2,80,54,0.54,0.78,1,0.5,0,1,2.227
1,2.961,2,80,88,0.38,0.88,1,0.5,1,1,2.961
0,2.803,2,80,38,0.38,0.43,1,0.5,1,1,2.803
0,7.472,2,80,42,0.42,0.39,1,0.5,1,1,7.472
1,3.751,2,80,0,-0.43,-0.65,1,0.5,1,1,3.751
0,3.049,2,80,45,0.45,0.71,1,0.5,0,1,3.049
1,6.464,2,80,-72,-0.42,-0.72,1,0.5,0,1,6.464
0,3.505,2,81,34,0.34,0.43,1,0.5,1,1,3.505
0,1.624,2,81,50,0.5,0.7,1,0.5,0,1,1.624
1,1.931,2,81,-82,-0.51,-0.82,1,0.5,0,1,1.931
1,2.033,2,81,0,0.33,0.84,1,0.5,0,1,2.033
0,1.657,2,81,51,0.51,1.02,1,0.5,1,1,1.657
1,2.515,2,81,-151,-0.55,-1.51,0,0.5,1,1,-2.515
1,1.234,2,81,0,-0.52,-0.94,1,0.5,1,1,1.234
1,1.423,2,81,-62,-0.52,-0.62,1,0.5,0,1,1.423
0,1.159,2,81,-49,-0.49,-1.03,1,0.5,0,1,1.159
0,1.512,2,81,42,0.42,0.8,1,0.5,0,1,1.512
1,1.363,2,81,0,-0.37,-0.77,0,0.5,1,1,-1.363
0,1.47,2,81,55,0.55,1.19,0,0.5,1,1,-1.47
1,0.793,2,81,119,0.55,1.19,1,0.5,0,1,0.793
1,1.752,2,81,-40,-0.42,-0.4,1,0.5,1,1,1.752
0,6.089,2,81,-37,-0.37,-1.05,1,0.5,0,1,6.089
1,2.778,2,81,0,0.49,1.12,1,0.5,0,1,2.778
0,1.843,2,81,42,0.42,0.8,1,0.5,1,1,1.843
1,1.224,2,81,-68,-0.3,-0.68,0,0.5,1,1,-1.224
0,1.302,2,81,34,0.34,0.54,1,0.5,0,1,1.302
1,4.254,2,81,0,-0.41,-0.58,1,0.5,0,1,4.254
1,3.888,2,81,-80,-0.42,-0.8,1,0.5,0,1,3.888
0,1.312,2,81,-55,-0.55,-1.19,1,0.5,0,1,1.312
1,1.893,2,81,0,-0.44,-0.4,1,0.5,0,1,1.893
0,1.279,2,81,44,0.44,0.38,1,0.5,1,1,1.279
0,1.404,2,81,44,0.44,0.36,1,0.5,0,1,1.404
1,3.035,2,81,65,0.45,0.65,0,0.5,1,1,-3.035
0,2.017,2,81,45,0.45,0.77,1,0.5,0,1,2.017
0,1.714,2,81,-36,-0.36,-0.59,0,0.5,0,1,-1.714
1,3.047,2,81,-92,-0.49,-0.92,1,0.5,1,1,3.047
1,1.097,2,81,0,0.47,1.03,1,0.5,0,1,1.097
1,2.049,2,81,-80,-0.42,-0.8,1,0.5,1,1,2.049
1,2.017,2,81,-49,-0.38,-0.49,1,0.5,1,1,2.017
0,2.297,2,81,30,0.3,0.74,0,0.5,1,1,-2.297
0,1.25,2,81,-32,-0.32,-0.68,1,0.5,0,1,1.25
1,1.617,2,81,0,0.33,0.98,1,0.5,1,1,1.617
0,1.326,2,81,-45,-0.45,-1.03,1,0.5,1,1,1.326
1,1.114,2,81,0,0.49,1.41,1,0.5,1,1,1.114
0,0.855,2,81,50,0.5,0.78,1,0.5,1,1,0.855
1,0.956,2,81,-52,-0.41,-0.52,1,0.5,1,1,0.956
1,1.783,2,81,0,0.32,0.74,1,0.5,0,1,1.783
1,1.2,2,82,-84,-0.33,-0.84,0,0.5,1,1,-1.2
0,1.962,2,82,54,0.54,0.62,1,0.5,0,1,1.962
1,2.041,2,82,-92,-0.51,-0.92,1,0.5,0,1,2.041
1,1.429,2,82,0,0.49,1.13,1,0.5,0,1,1.429
1,2.075,2,82,0,-0.52,-0.86,1,0.5,1,1,2.075
1,2.188,2,82,0,-0.37,-0.98,0,0.5,0,1,-2.188
1,1.049,2,82,102,0.53,1.02,0,0.5,1,1,-1.049
1,3.711,2,82,0,-0.44,-0.38,1,0.5,1,1,3.711
0,3.495,2,82,-49,-0.49,-1.22,1,0.5,1,1,3.495
0,2.341,2,82,-30,-0.3,-0.68,1,0.5,0,1,2.341
0,1.487,2,82,-38,-0.38,-0.96,1,0.5,0,1,1.487
1,2.374,2,82,-122,-0.51,-1.22,0,0.5,1,1,-2.374
1,0.863,2,82,105,0.37,1.05,1,0.5,1,1,0.863
0,2.83,2,82,44,0.44,0.36,1,0.5,0,1,2.83
1,1.33,2,82,88,0.38,0.88,1,0.5,0,1,1.33
0,1.044,2,82,-53,-0.53,-1.62,1,0.5,1,1,1.044
0,1.805,2,82,-43,-0.43,-0.58,0,0.5,0,1,-1.805
0,1.199,2,82,43,0.43,0.58,1,0.5,1,1,1.199
0,1.687,2,82,-32,-0.32,-0.5,0,0.5,1,1,-1.687
1,1.46,2,82,68,0.3,0.68,1,0.5,0,1,1.46
1,1.824,2,82,-86,-0.54,-0.86,1,0.5,0,1,1.824
0,1.472,2,82,32,0.32,0.56,1,0.5,1,1,1.472
1,1.206,2,82,0,0.35,0.98,1,0.5,0,1,1.206
0,1.049,2,82,-34,-0.34,-0.49,0,0.5,1,1,-1.049
1,0.84,2,82,0,0.42,0.64,0,0.5,1,1,-0.84
0,1.534,2,82,46,0.46,0.39,1,0.5,1,1,1.534
1,0.968,2,82,0,0.53,1.4,1,0.5,0,1,0.968
1,1.32,2,82,65,0.38,0.65,0,0.5,0,1,-1.32
0,7.104,2,82,-49,-0.49,-1.32,1,0.5,0,1,7.104
0,1.336,2,82,-38,-0.38,-0.96,1,0.5,1,1,1.336
0,1.221,2,82,36,0.36,0.59,1,0.5,1,1,1.221
1,1.634,2,82,0,0.51,0.92,0,0.5,0,1,-1.634
0,1.019,2,82,41,0.41,0.52,1,0.5,0,1,1.019
1,2.889,2,82,-40,-0.46,-0.4,1,0.5,0,1,2.889
1,0.963,2,82,0,0.45,1.13,1,0.5,1,1,0.963
0,2.015,2,82,-34,-0.34,-0.65,0,0.5,0,1,-2.015
1,0.922,2,82,0,0.53,1.51,1,0.5,1,1,0.922
0,1.306,2,82,52,0.52,0.78,1,0.5,1,1,1.306
0,1.374,2,82,-55,-0.55,-1.19,1,0.5,0,1,1.374
1,3.334,2,83,0,0.47,1.22,1,0.5,1,1,3.334
1,1.973,2,83,70,0.54,0.7,0,0.5,1,1,-1.973
0,6.549,2,83,42,0.42,0.72,1,0.5,0,1,6.549
0,2.071,2,83,43,0.43,0.52,1,0.5,1,1,2.071
1,1.123,2,83,88,0.42,0.88,1,0.5,1,1,1.123
1,1.07,2,83,77,0.37,0.77,1,0.5,1,1,1.07
0,1.896,2,83,44,0.44,0.36,1,0.5,0,1,1.896
0,9.621,2,83,-49,-0.49,-0.92,0,0.5,1,1,-9.621
0,4.643,2,83,-52,-0.52,-0.86,0,0.5,0,1,-4.643
1,0.674,2,83,0,0.53,1.62,1,0.5,1,1,0.674
1,1.423,2,83,-113,-0.49,-1.13,0,0.5,1,1,-1.423
1,1.361,2,83,0,-0.55,-1.3,0,0.5,0,1,-1.361
0,2.148,2,83,-30,-0.3,-0.68,1,0.5,0,1,2.148
1,2.572,2,83,0,-0.38,-0.43,1,0.5,1,1,2.572
1,2.561,2,83,-58,-0.43,-0.58,1,0.5,1,1,2.561
1,2.097,2,83,-52,-0.41,-0.52,1,0.5,0,1,2.097
1,1.188,2,83,54,0.38,0.54,0,0.5,0,1,-1.188
1,1.339,2,83,0,0.33,0.98,1,0.5,0,1,1.339
0,1.062,2,83,46,0.46,0.39,1,0.5,1,1,1.062
1,2.164,2,83,-56,-0.3,-0.56,1,0.5,1,1,2.164
1,3.281,2,83,-72,-0.42,-0.72,1,0.5,0,1,3.281
1,0.971,2,83,65,0.45,0.65,0,0.5,0,1,-0.971
1,0.979,2,83,0,0.36,0.65,0,0.5,1,1,-0.979
1,1.562,2,83,0,-0.46,-0.4,1,0.5,1,1,1.562
1,0.888,2,83,56,0.3,0.56,0,0.5,1,1,-0.888
1,1.144,2,83,0,0.53,1.22,1,0.5,0,1,1.144
1,2.84,2,83,0,-0.4,-0.72,1,0.5,1,1,2.84
0,2.488,2,83,-49,-0.49,-1.02,1,0.5,0,1,2.488
1,2.138,2,83,0,-0.33,-0.77,0,0.5,1,1,-2.138
1,1.249,2,83,68,0.32,0.68,1,0.5,0,1,1.249
0,4.606,2,83,-34,-0.34,-0.54,0,0.5,0,1,-4.606
1,0.712,2,83,0,0.55,1.19,1,0.5,0,1,0.712
1,0.838,2,83,132,0.45,1.32,1,0.5,0,1,0.838
1,2.495,2,83,62,0.52,0.62,0,0.5,0,1,-2.495
0,1.506,2,83,-33,-0.33,-0.98,1,0.5,0,1,1.506
1,2.573,2,83,-140,-0.55,-1.4,0,0.5,1,1,-2.573
1,0.452,2,83,0,0.51,1.12,1,0.5,1,1,0.452
1,1.733,2,83,-122,-0.49,-1.22,0,0.5,0,1,-1.733
1,1.004,2,83,-38,-0.46,-0.38,1,0.5,0,1,1.004
1,1.152,2,83,-78,-0.52,-0.78,1,0.5,1,1,1.152
0,5.816,2,84,38,0.38,0.59,1,0.5,0,1,5.816
1,8.578,2,84,-113,-0.45,-1.13,0,0.5,1,1,-8.578
0,9.683,2,84,49,0.49,1.03,0,0.5,1,1,-9.683
1,6.743,2,84,-92,-0.53,-0.92,1,0.5,0,1,6.743
0,9.631,2,84,-35,-0.35,-0.98,1,0.5,1,1,9.631
1,8.293,2,84,162,0.53,1.62,1,0.5,1,1,8.293
0,7.179,2,84,-36,-0.36,-0.65,0,0.5,0,1,-7.179
1,5.059,2,84,0,0.53,1.51,1,0.5,0,1,5.059
0,7.042,2,84,-44,-0.44,-0.37,0,0.5,1,1,-7.042
0,3.758,2,84,-30,-0.3,-0.62,1,0.5,0,1,3.758
1,3.164,2,84,-71,-0.45,-0.71,1,0.5,0,1,3.164
0,3.808,2,84,52,0.52,0.62,1,0.5,0,1,3.808
0,8.693,2,84,-45,-0.45,-0.52,0,0.5,1,1,-8.693
1,7.828,2,84,0,-0.4,-0.72,1,0.5,0,1,7.828
0,3.456,2,84,-55,-0.55,-1.4,1,0.5,1,1,3.456
1,3.031,2,84,39,0.44,0.39,0,0.5,1,1,-3.031
0,6.822,2,84,42,0.42,0.64,1,0.5,0,1,6.822
1,4.84,2,84,0,0.32,0.56,0,0.5,1,1,-4.84
0,3.798,2,84,51,0.51,0.82,1,0.5,1,1,3.798
1,8.325,2,84,77,0.35,0.77,1,0.5,1,1,8.325
0,5.946,2,84,-53,-0.53,-1.19,1,0.5,0,1,5.946
0,6.945,2,84,45,0.45,0.65,1,0.5,1,1,6.945
0,8.477,2,84,-30,-0.3,-0.56,0,0.5,1,1,-8.477
0,4.42,2,84,-36,-0.36,-0.65,0,0.5,1,1,-4.42
1,5.323,2,84,0,0.4,0.72,0,0.5,1,1,-5.323
1,5.599,2,84,0,0.49,1.32,1,0.5,0,1,5.599
0,2.964,2,84,-40,-0.4,-0.96,1,0.5,1,1,2.964
0,3.242,2,84,46,0.46,0.4,1,0.5,0,1,3.242
1,5.767,2,84,84,0.37,0.84,1,0.5,0,1,5.767
0,2.76,2,84,41,0.41,0.52,1,0.5,0,1,2.76
1,2.729,2,84,62,0.3,0.62,1,0.5,0,1,2.729
1,4.553,2,84,-122,-0.49,-1.22,0,0.5,0,1,-4.553
1,8.003,2,84,0,-0.52,-0.7,1,0.5,0,1,8.003
0,2.485,2,84,-53,-0.53,-1.02,0,0.5,1,1,-2.485
1,2.905,2,84,122,0.51,1.22,1,0.5,0,1,2.905
1,5.296,2,84,-40,-0.42,-0.4,1,0.5,0,1,5.296
0,4.772,2,85,-53,-0.53,-1.19,1,0.5,0,1,4.772
1,3.79,2,85,82,0.51,0.82,0,0.5,1,1,-3.79
0,2.949,2,85,-35,-0.35,-0.84,1,0.5,1,1,2.949
1,2.039,2,85,0,0.41,0.58,0,0.5,0,1,-2.039
1,3.077,2,85,-151,-0.53,-1.51,0,0.5,1,1,-3.077
0,3.703,2,85,-38,-0.38,-0.54,0,0.5,0,1,-3.703
1,1.947,2,85,0,-0.49,-0.82,1,0.5,1,1,1.947
1,1.67,2,85,-50,-0.32,-0.5,1,0.5,1,1,1.67
1,2.044,2,85,0,0.45,1.41,1,0.5,1,1,2.044
0,1.634,2,85,-45,-0.45,-0.58,0,0.5,0,1,-1.634
1,1.745,2,85,0,0.49,1.12,1,0.5,0,1,1.745
0,1.737,2,85,-36,-0.36,-0.43,0,0.5,1,1,-1.737
1,1.266,2,85,65,0.36,0.65,0,0.5,1,1,-1.266
1,1.928,2,85,0,-0.45,-0.58,1,0.5,1,1,1.928
0,1.998,2,85,-40,-0.4,-0.64,0,0.5,1,1,-1.998
1,1.135,2,85,141,0.49,1.41,1,0.5,0,1,1.135
1,3.008,2,85,0,-0.54,-0.94,1,0.5,0,1,3.008
1,1.52,2,85,140,0.55,1.4,1,0.5,1,1,1.52
0,1.72,2,85,-35,-0.35,-1.05,1,0.5,0,1,1.72
0,2.081,2,85,46,0.46,0.37,1,0.5,0,1,2.081
0,2.497,2,85,45,0.45,0.71,1,0.5,1,1,2.497
0,2.03,2,85,44,0.44,0.4,1,0.5,1,1,2.03
1,2.222,2,85,64,0.4,0.64,0,0.5,0,1,-2.222
1,2.205,2,85,0,0.54,0.86,0,0.5,0,1,-2.205
1,1.887,2,85,-36,-0.42,-0.36,1,0.5,1,1,1.887
1,1.959,2,85,59,0.38,0.59,0,0.5,0,1,-1.959
1,6.021,2,85,0,0.52,0.7,0,0.5,1,1,-6.021
1,1.315,2,85,105,0.37,1.05,1,0.5,0,1,1.315
1,1.58,2,85,80,0.4,0.8,1,0.5,1,1,1.58
0,1.77,2,85,-53,-0.53,-0.82,0,0.5,0,1,-1.77
1,1.886,2,85,62,0.3,0.62,1,0.5,1,1,1.886
0,2.222,2,85,-47,-0.47,-1.41,1,0.5,1,1,2.222
1,2.915,2,85,-70,-0.52,-0.7,1,0.5,1,1,2.915
1,2.33,2,85,119,0.55,1.19,1,0.5,0,1,2.33
1,2.348,2,85,0,0.33,0.84,1,0.5,1,1,2.348
0,2.091,2,85,-47,-0.47,-1.41,1,0.5,0,1,2.091
1,3.709,2,85,-72,-0.4,-0.72,1,0.5,0,1,3.709
1,2.351,2,85,-38,-0.42,-0.38,1,0.5,0,1,2.351
0,1.537,2,85,-30,-0.3,-0.68,1,0.5,0,1,1.537
1,2.339,2,85,50,0.32,0.5,0,0.5,0,1,-2.339
0,6.683,2,86,-33,-0.33,-0.98,1,0.5,0,1,6.683
1,3.036,2,86,0,0.32,0.56,0,0.5,0,1,-3.036
1,5.632,2,86,-64,-0.38,-0.64,1,0.5,1,1,5.632
1,2.468,2,86,0,0.49,1.22,1,0.5,1,1,2.468
1,1.579,2,86,-58,-0.43,-0.58,1,0.5,1,1,1.579
0,3.179,2,86,51,0.51,1.02,1,0.5,0,1,3.179
0,2.925,2,86,-49,-0.49,-1.03,1,0.5,0,1,2.925
1,4.208,2,86,0,0.42,0.88,1,0.5,0,1,4.208
1,2.175,2,86,94,0.52,0.94,0,0.5,0,1,-2.175
1,2.312,2,86,0,-0.42,-0.37,1,0.5,1,1,2.312
1,2.477,2,86,0,-0.52,-0.94,1,0.5,1,1,2.477
0,2.037,2,86,51,0.51,0.92,1,0.5,1,1,2.037
1,2.276,2,86,151,0.53,1.51,1,0.5,0,1,2.276
1,2.693,2,86,122,0.47,1.22,1,0.5,0,1,2.693
0,2.135,2,86,-33,-0.33,-0.77,1,0.5,1,1,2.135
0,2.01,2,86,-53,-0.53,-1.22,1,0.5,0,1,2.01
1,1.27,2,86,0,-0.4,-0.64,1,0.5,0,1,1.27
1,1.586,2,86,0,-0.36,-0.43,1,0.5,0,1,1.586
0,1.903,2,86,-55,-0.55,-1.3,1,0.5,0,1,1.903
1,3.136,2,86,0,0.35,0.84,1,0.5,0,1,3.136
1,1.418,2,86,0,0.35,0.91,1,0.5,1,1,1.418
0,2.245,2,86,42,0.42,0.72,1,0.5,1,1,2.245
1,1.07,2,86,0,-0.41,-0.77,1,0.5,0,1,1.07
0,1.878,2,86,-32,-0.32,-0.74,1,0.5,1,1,1.878
0,2.91,2,86,43,0.43,0.58,1,0.5,1,1,2.91
0,1.471,2,86,-45,-0.45,-1.41,1,0.5,1,1,1.471
0,1.531,2,86,44,0.44,0.39,1,0.5,0,1,1.531
0,1.953,2,86,34,0.34,0.43,1,0.5,1,1,1.953
0,2.028,2,86,41,0.41,0.58,1,0.5,0,1,2.028
0,1.777,2,86,-30,-0.3,-0.62,1,0.5,0,1,1.777
0,1.518,2,86,46,0.46,0.39,1,0.5,1,1,1.518
1,1.554,2,86,151,0.55,1.51,1,0.5,1,1,1.554
0,2.718,2,86,38,0.38,0.43,1,0.5,0,1,2.718
0,1.352,2,86,50,0.5,0.62,1,0.5,1,1,1.352
1,2.359,2,86,-94,-0.52,-0.94,1,0.5,0,1,2.359
0,1.951,2,86,-53,-0.53,-1.4,1,0.5,1,1,1.951
1,1.676,2,86,0,-0.38,-0.65,1,0.5,1,1,1.676
0,1.44,2,86,-49,-0.49,-1.22,1,0.5,1,1,1.44
1,5.001,2,86,0,-0.46,-0.37,1,0.5,0,1,5.001
1,4.726,2,87,-54,-0.36,-0.54,1,0.5,0,1,4.726
0,4.304,2,87,42,0.42,0.37,1,0.5,0,1,4.304
0,3.472,2,87,50,0.5,0.86,1,0.5,0,1,3.472
1,3.151,2,87,-37,-0.46,-0.37,1,0.5,0,1,3.151
1,5.077,2,87,0,0.38,0.65,0,0.5,1,1,-5.077
0,4.938,2,87,42,0.42,0.64,1,0.5,0,1,4.938
1,4.651,2,87,-82,-0.53,-0.82,1,0.5,1,1,4.651
1,4.703,2,87,-68,-0.3,-0.68,0,0.5,1,1,-4.703
0,3.887,2,87,30,0.3,0.68,0,0.5,1,1,-3.887
0,3.006,2,87,-55,-0.55,-1.19,1,0.5,1,1,3.006
1,2.146,2,87,105,0.35,1.05,1,0.5,0,1,2.146
1,3.535,2,87,0,0.5,0.86,0,0.5,1,1,-3.535
1,1.837,2,87,0,0.47,1.03,1,0.5,0,1,1.837
1,4.572,2,87,-78,-0.52,-0.78,1,0.5,0,1,4.572
1,4.255,2,87,-39,-0.44,-0.39,1,0.5,1,1,4.255
1,2.238,2,87,0,0.4,0.96,1,0.5,1,1,2.238
0,4.721,2,87,-35,-0.35,-0.77,1,0.5,0,1,4.721
1,2.223,2,87,82,0.49,0.82,0,0.5,0,1,-2.223
1,2.421,2,87,65,0.45,0.65,0,0.5,0,1,-2.421
1,1.879,2,87,0,0.55,1.4,1,0.5,1,1,1.879
1,1.88,2,87,82,0.51,0.82,0,0.5,1,1,-1.88
1,2.622,2,87,56,0.32,0.56,0,0.5,0,1,-2.622
1,4.053,2,87,0,-0.38,-0.8,0,0.5,1,1,-4.053
1,2.445,2,87,43,0.38,0.43,0,0.5,0,1,-2.445
0,1.699,2,87,44,0.44,0.38,1,0.5,1,1,1.699
1,4.573,2,87,-92,-0.49,-0.92,1,0.5,0,1,4.573
1,2.597,2,87,-80,-0.4,-0.8,1,0.5,0,1,2.597
1,3.083,2,87,-77,-0.41,-0.77,1,0.5,0,1,3.083
1,4.521,2,87,-113,-0.49,-1.13,0,0.5,1,1,-4.521
1,3.411,2,87,0,-0.33,-0.91,0,0.5,1,1,-3.411
1,1.618,2,87,103,0.49,1.03,1,0.5,1,1,1.618
0,2.264,2,87,43,0.43,0.65,1,0.5,1,1,2.264
1,4.204,2,87,0,-0.32,-0.62,1,0.5,0,1,4.204
1,1.618,2,87,0,0.53,1.3,1,0.5,0,1,1.618
0,2.815,2,87,-36,-0.36,-0.43,0,0.5,1,1,-2.815
1,3.5,2,87,0,-0.45,-1.13,0,0.5,0,1,-3.5
1,3.79,2,87,-70,-0.54,-0.7,1,0.5,1,1,3.79
1,2.027,2,87,-77,-0.41,-0.77,1,0.5,1,1,2.027
1,5.757,2,87,-162,-0.53,-1.62,0,0.5,0,1,-5.757
1,2.439,2,87,0,0.37,0.91,1,0.5,1,1,2.439
0,3.473,2,88,41,0.41,0.71,1,0.5,1,1,3.473
1,2.889,2,88,0,0.45,1.03,1,0.5,1,1,2.889
0,1.924,2,88,30,0.3,0.5,1,0.5,0,1,1.924
1,2.157,2,88,0,0.34,0.65,0,0.5,1,1,-2.157
1,2.906,2,88,0,-0.53,-1.12,0,0.5,1,1,-2.906
1,1.289,2,88,-40,-0.44,-0.4,1,0.5,0,1,1.289
0,2.191,2,88,55,0.55,1.19,0,0.5,1,1,-2.191
1,1.291,2,88,-64,-0.42,-0.64,1,0.5,1,1,1.291
0,1.292,2,88,52,0.52,0.7,1,0.5,1,1,1.292
0,0.64,2,88,45,0.45,1.03,0,0.5,0,1,-0.64
1,1.223,2,88,0,0.53,1.22,1,0.5,1,1,1.223
0,0.756,2,88,32,0.32,0.5,1,0.5,1,1,0.756
0,1.189,2,88,41,0.41,0.65,1,0.5,0,1,1.189
1,1.756,2,88,-141,-0.49,-1.41,0,0.5,0,1,-1.756
0,1.072,2,88,53,0.53,1.22,0,0.5,0,1,-1.072
0,1.956,2,88,-53,-0.53,-1.02,0,0.5,0,1,-1.956
0,0.69,2,88,42,0.42,0.38,1,0.5,1,1,0.69
0,1.522,2,88,-34,-0.34,-0.59,0,0.5,1,1,-1.522
1,2.156,2,88,0,-0.53,-1.3,0,0.5,0,1,-2.156
0,2.124,2,88,38,0.38,0.72,1,0.5,0,1,2.124
1,2.241,2,88,0,0.35,0.98,1,0.5,1,1,2.241
0,1.139,2,88,-43,-0.43,-0.52,0,0.5,0,1,-1.139
0,1.09,2,88,-32,-0.32,-0.5,0,0.5,1,1,-1.09
0,1.139,2,88,-34,-0.34,-0.54,0,0.5,0,1,-1.139
0,0.789,2,88,53,0.53,1.51,0,0.5,0,1,-0.789
0,0.689,2,88,35,0.35,1.05,0,0.5,0,1,-0.689
0,1.057,2,88,-30,-0.3,-0.5,0,0.5,0,1,-1.057
0,0.74,2,88,34,0.34,0.65,1,0.5,0,1,0.74
0,1.006,2,88,-53,-0.53,-1.62,1,0.5,1,1,1.006
0,1.174,2,88,-50,-0.5,-0.86,0,0.5,0,1,-1.174
