userID,trial,stimuli,rews,s,block,stake,choice,points_real,points,planet,theor_best_choice,RT
29,48,"[2, 1]","[20, 20]","[1, 1]",[2],[5],[1],[100],[2],[1],[2],[1857]
29,49,"[1, 2]","[20, 10]","[1, 1]",[2],[5],[1],[100],[2],[1],[1],[2357]
29,50,"[3, 4]","[10, 40]","[2, 2]",[2],[5],[4],[200],[4],[2],[4],[1822]
29,51,"[1, 2]","[30, 40]","[1, 2]",[2],[5],[2],[200],[4],[2],[2],[1805]
29,52,"[1, 2]","[30, 70]","[1, 2]",[2],[5],[2],[350],[7],[2],[2],[1756]
29,53,"[2, 1]","[90, 70]","[1, 2]",[2],[5],[2],[450],[9],[2],[1],[1824]
29,54,"[3, 4]","[60, 80]","[2, 2]",[2],[1],[4],[80],[8],[2],[4],[1907]
29,55,"[4, 3]","[60, 80]","[2, 2]",[2],[1],[4],[60],[6],[2],[4],[1723]
29,56,"[1, 2]","[60, 50]","[1, 2]",[2],[5],[2],[250],[5],[2],[1],[2090]
29,57,"[1, 2]","[80, 50]","[1, 2]",[2],[5],[2],[250],[5],[2],[1],[1740]
29,58,"[3, 4]","[80, 70]","[2, 2]",[2],[1],[4],[70],[7],[2],[3],[2105]
29,59,"[3, 4]","[80, 50]","[2, 2]",[2],[5],[4],[250],[5],[2],[3],[1971]
29,60,"[3, 4]","[80, 60]","[2, 2]",[2],[1],[4],[60],[6],[2],[3],[1707]
29,61,"[4, 3]","[50, 80]","[2, 2]",[2],[5],[4],[250],[5],[2],[4],[2173]
29,62,"[3, 4]","[70, 50]","[2, 2]",[2],[5],[4],[250],[5],[2],[3],[1741]
29,63,"[4, 3]","[40, 50]","[2, 2]",[2],[5],[4],[200],[4],[2],[4],[1753]
29,64,"[2, 1]","[30, 20]","[1, 2]",[2],[5],[2],[150],[3],[2],[1],[1907]
29,65,"[4, 3]","[40, 10]","[2, 2]",[2],[1],[4],[40],[4],[2],[3],[1806]
29,66,"[2, 1]","[60, 40]","[1, 1]",[2],[1],[1],[40],[4],[1],[1],[1807]
