"participant","signal","stimulus_intensity","response","confidence","accuracy"
"14",1,6,1,60,1
"14",0,6,0,37,1
"14",1,2,1,54,1
"14",0,2,0,64,1
"14",1,2,0,19,0
"14",0,6,1,36,0
"14",0,10,0,40,1
"14",0,10,0,69,1
"14",0,6,0,37,1
"14",0,6,0,48,1
"14",1,2,0,33,0
"14",1,6,1,22,1
"14",0,6,0,33,1
"14",0,2,1,71,0
"14",0,6,1,63,0
"14",1,10,1,71,1
"14",0,10,0,30,1
"14",1,6,0,41,0
"14",0,10,0,44,1
"14",0,10,1,35,0
"14",0,14,1,41,0
"14",1,18,1,74,1
"14",0,18,0,66,1
"14",0,14,1,34,0
"14",1,18,1,35,1
"14",1,18,1,70,1
"14",1,14,1,68,1
"14",0,14,0,71,1
"14",0,10,0,66,1
"14",0,10,0,46,1
"14",0,6,0,68,1
"14",1,6,1,35,1
"14",1,2,0,38,0
"14",1,6,1,40,1
"14",0,6,0,63,1
"14",0,2,1,71,0
"14",1,6,1,62,1
"14",0,6,0,68,1
"14",1,2,0,48,0
"14",1,6,0,36,0
"14",0,10,0,46,1
"14",0,10,0,78,1
"14",1,6,1,54,1
"14",1,6,1,78,1
"14",0,2,1,32,0
"14",0,6,0,27,1
"14",0,6,1,68,0
"14",1,10,0,37,0
"15",1,14,0,75,0
"15",1,18,1,88,1
"15",0,18,0,86,1
"15",0,14,0,67,1
"15",1,14,1,91,1
"15",0,10,0,64,1
"15",0,10,0,79,1
"15",1,6,0,66,0
"15",1,10,1,82,1
"15",1,10,0,42,0
"15",1,14,1,84,1
"15",1,14,1,73,1
"15",1,10,1,76,1
"15",1,10,1,75,1
"15",1,6,1,79,1
"15",0,6,0,81,1
"15",0,2,0,66,1
"15",0,2,0,47,1
"15",1,2,1,40,1
"15",0,2,1,42,0
"15",0,6,1,66,0
"15",0,10,0,75,1
"15",0,10,0,87,1
"15",0,6,0,45,1
"15",0,6,0,66,1
"15",1,2,0,83,0
"15",0,6,0,58,1
"15",0,6,1,44,0
"15",0,10,1,29,0
"15",1,14,1,66,1
"15",1,14,0,67,0
"15",1,18,1,70,1
"15",0,18,0,94,1
"15",0,14,0,91,1
"15",0,14,0,71,1
"15",0,10,1,34,0
"15",0,14,0,87,1
"15",0,14,1,66,0
"15",1,18,1,100,1
"15",1,18,1,100,1
"15",0,14,0,45,1
"15",1,14,1,68,1
"15",0,10,0,95,1
"15",0,10,0,70,1
"15",1,6,0,73,0
"15",1,10,1,90,1
"15",1,10,1,32,1
"15",1,6,1,64,1
"15",1,6,1,50,1
"15",1,2,1,85,1
"15",0,2,1,34,0
"15",1,6,1,61,1
"15",0,6,0,65,1
"15",1,2,0,23,0
"15",1,6,1,73,1
"15",1,6,1,69,1
"15",0,2,1,25,0
"15",1,6,1,70,1
"15",0,6,0,69,1
"15",1,2,0,68,0
"15",0,6,0,18,1
"15",0,6,1,83,0
"15",0,10,0,81,1
"15",1,10,1,60,1
"15",1,6,1,43,1
"15",1,6,1,100,1
"15",0,2,1,65,0
"15",1,6,1,62,1
"15",0,6,1,70,0
"15",1,10,1,85,1
"15",0,10,1,20,0
"15",1,14,1,81,1
"15",1,14,1,71,1
"15",1,10,1,29,1
"15",1,10,1,89,1
"15",0,6,0,64,1
"15",1,6,0,16,0
"15",0,10,1,36,0
"15",1,14,1,82,1
"15",1,14,1,72,1
"16",1,2,0,100,0
"16",0,6,1,28,0
"16",0,10,0,100,1
"16",0,10,1,7,0
"16",1,14,1,24,1
"16",0,14,0,100,1
"16",0,10,0,100,1
"16",1,10,1,96,1
"16",0,6,0,73,1
"16",0,6,1,72,0
"16",1,10,1,54,1
"16",0,10,0,12,1
"16",1,6,0,49,0
"16",0,10,0,89,1
"16",0,10,0,93,1
"16",1,6,1,67,1
"16",1,6,0,7,0
"16",1,10,1,100,1
"16",0,10,0,100,1
"16",0,6,0,67,1
"16",1,6,1,48,1
"16",0,2,0,80,1
"16",1,2,1,100,1
"16",1,2,0,57,0
"16",1,6,0,38,0
"16",0,10,0,100,1
"16",0,10,0,80,1
"16",1,6,1,41,1
"16",0,6,0,88,1
"16",0,2,1,85,0
"16",0,6,1,63,0
"16",0,10,0,100,1
"16",0,10,0,63,1
"16",0,6,0,33,1
"16",0,6,0,100,1
"16",1,2,1,63,1
"16",0,2,0,90,1
"16",0,2,0,69,1
"16",1,2,0,69,0
"16",0,6,0,71,1
"16",0,6,1,69,0
"16",1,10,0,0,0
"16",0,14,0,62,1
"16",1,14,1,61,1
"16",0,10,0,59,1
"16",0,10,0,64,1
"16",1,6,1,72,1
"16",0,6,0,73,1
"16",1,2,0,60,0
"16",0,6,0,70,1
"16",0,6,0,72,1
"16",1,2,0,70,0
"16",0,6,0,74,1
"16",1,6,0,70,0
"16",1,10,0,74,0
"16",0,14,0,79,1
"16",1,14,0,83,0
"16",1,18,1,82,1
"16",0,18,0,85,1
"16",0,14,0,100,1
"16",0,14,0,64,1
"16",0,10,0,100,1
"16",0,10,0,100,1
"16",0,6,0,85,1
"16",1,6,1,100,1
"16",1,2,0,67,0
"16",0,6,0,84,1
"16",1,6,1,100,1
"16",0,2,1,73,0
"16",1,6,0,80,0
"16",0,10,0,80,1
"16",0,10,0,82,1
"16",1,6,1,84,1
"16",1,6,1,100,1
"16",0,2,1,65,0
"16",0,6,1,76,0
"16",0,10,0,71,1
"16",0,10,0,66,1
"16",0,6,0,76,1
"16",0,6,0,36,1
"17",1,28,1,100,1
"17",0,28,0,57,1
"17",1,24,1,51,1
"17",0,24,0,100,1
"17",0,20,0,100,1
"17",1,20,1,100,1
"17",1,16,0,41,0
"17",1,20,1,57,1
"17",0,20,0,100,1
"17",0,16,0,43,1
"17",0,16,0,54,1
"17",1,12,0,49,0
"17",1,16,1,84,1
"17",1,16,0,19,0
"17",0,20,0,66,1
"17",0,20,0,85,1
"17",0,16,0,78,1
"17",1,16,1,59,1
"17",0,12,0,42,1
"17",0,12,0,30,1
"17",1,8,0,16,0
"17",1,12,0,20,0
"17",0,16,0,16,1
"17",1,16,1,51,1
"17",1,12,0,62,0
"17",0,16,0,56,1
"17",1,16,0,39,0
"17",0,20,0,53,1
"17",1,20,1,59,1
"17",0,16,0,44,1
"17",1,16,1,28,1
"17",1,12,0,48,0
"17",0,16,0,75,1
"17",1,16,1,47,1
"17",1,12,0,50,0
"17",1,16,1,46,1
"17",0,16,0,60,1
"17",1,12,1,70,1
"17",1,12,0,56,0
"17",0,16,0,71,1
"17",1,16,1,66,1
"17",1,12,0,57,0
"17",1,16,1,46,1
"17",0,12,0,58,1
"17",0,12,0,56,1
"17",1,8,0,49,0
"17",1,12,0,21,0
"17",1,16,1,75,1
"17",1,16,1,67,1
"17",0,12,0,52,1
"17",1,12,1,55,1
"17",1,8,1,70,1
"17",0,8,0,62,1
"17",1,4,1,65,1
"17",1,4,0,66,0
"17",0,8,0,65,1
"17",0,8,0,58,1
"17",0,4,1,54,0
"17",1,8,0,54,0
"17",0,12,0,60,1
"17",1,8,0,55,0
"17",0,12,0,52,1
"17",0,12,0,47,1
"17",1,8,1,46,1
"17",1,8,0,61,0
"17",0,12,0,59,1
"17",0,12,0,47,1
"17",1,8,1,52,1
"17",1,8,1,56,1
"17",1,4,1,36,1
"17",1,4,0,54,0
"17",1,8,0,23,0
"17",0,12,0,25,1
"17",0,12,1,34,0
"17",0,16,0,35,1
"17",0,16,0,64,1
"17",0,12,0,64,1
"17",0,12,1,57,0
"18",0,16,0,70,1
"18",1,16,1,73,1
"18",0,12,0,64,1
"18",0,12,1,24,0
"18",1,16,1,68,1
"18",0,16,0,69,1
"18",0,12,0,69,1
"18",0,12,0,38,1
"18",1,8,1,71,1
"18",1,8,0,23,0
"18",1,12,1,83,1
"18",0,12,1,69,0
"18",1,16,1,40,1
"18",0,16,0,77,1
"18",0,12,0,66,1
"18",0,12,0,92,1
"18",1,8,1,62,1
"18",0,8,1,58,0
"18",1,12,1,57,1
"18",1,12,1,58,1
"18",0,8,1,52,0
"18",1,12,1,47,1
"18",1,12,1,66,1
"18",0,8,0,61,1
"18",0,8,0,60,1
"18",0,4,1,56,0
"18",0,8,0,45,1
"18",1,8,1,66,1
"18",1,4,1,60,1
"18",0,4,0,20,1
"18",0,2,1,23,0
"18",0,6,0,27,1
"18",0,6,0,60,1
"18",1,2,0,56,0
"18",0,6,1,53,0
"18",0,10,0,65,1
"18",0,10,0,24,1
"18",0,6,1,52,0
"18",0,10,0,39,1
"18",0,10,0,69,1
"18",1,6,1,54,1
"18",1,6,1,47,1
"18",1,2,1,51,1
"18",1,2,0,51,0
"18",1,6,1,50,1
"18",0,6,0,54,1
"18",1,2,1,42,1
"18",1,2,1,25,1
"18",1,2,1,53,1
"18",0,2,1,42,0
"18",1,6,1,45,1
"18",1,6,1,56,1
"18",0,2,1,20,0
"18",1,6,1,40,1
"18",0,6,0,34,1
"18",1,2,0,32,0
"18",0,6,0,21,1
"18",1,6,1,64,1
"18",0,2,0,20,1
"18",0,2,1,20,0
"18",1,6,0,30,0
"18",0,10,0,66,1
"18",1,10,1,62,1
"18",0,6,1,28,0
"18",0,10,0,78,1
"18",1,10,0,65,0
"18",1,14,1,69,1
"18",0,14,0,47,1
"18",1,10,1,61,1
"18",1,10,1,23,1
"18",1,6,0,19,0
"18",1,10,1,72,1
"18",0,10,0,66,1
"18",1,6,1,66,1
"18",0,6,0,51,1
"18",0,2,1,77,0
"18",1,6,0,45,0
"18",1,10,1,65,1
"18",1,10,0,66,0
"18",1,14,0,63,0
"19",0,10,0,67,1
"19",1,10,0,78,0
"19",1,14,1,77,1
"19",0,14,1,54,0
"19",0,18,0,93,1
"19",0,18,0,72,1
"19",0,14,0,73,1
"19",0,14,1,75,0
"19",0,18,0,95,1
"19",0,18,0,66,1
"19",0,14,1,78,0
"19",1,18,1,57,1
"19",0,18,0,84,1
"19",1,14,1,53,1
"19",1,14,1,53,1
"19",1,10,1,62,1
"19",1,14,1,55,1
"19",1,14,1,79,1
"19",0,10,0,65,1
"19",1,10,1,62,1
"19",0,6,1,90,0
"19",0,10,1,81,0
"19",0,14,0,98,1
"19",0,14,0,49,1
"19",0,10,0,85,1
"19",0,10,0,88,1
"19",0,6,1,84,0
"19",1,10,0,57,0
"19",1,18,1,69,1
"19",1,18,0,63,0
"19",1,22,1,75,1
"19",1,22,1,67,1
"19",1,18,1,100,1
"19",0,18,0,96,1
"19",0,14,0,70,1
"19",1,14,1,100,1
"19",0,10,0,70,1
"19",1,10,1,72,1
"19",0,10,0,72,1
"19",1,10,1,62,1
"19",1,6,1,76,1
"19",1,6,1,0,1
"19",1,2,1,0,1
"19",1,2,1,84,1
"19",0,2,0,57,1
"19",0,2,0,64,1
"19",1,2,1,59,1
"19",1,2,1,0,1
"19",0,2,1,67,0
"19",1,6,1,0,1
"19",0,6,1,0,0
"19",1,10,1,0,1
"19",1,10,0,0,0
"19",1,14,1,100,1
"19",0,14,0,100,1
"19",0,10,0,0,1
"19",1,10,1,100,1
"19",1,6,1,66,1
"19",0,6,0,57,1
"19",1,2,0,34,0
"19",1,6,0,48,0
"19",0,10,0,0,1
"19",1,10,1,44,1
"19",0,6,0,10,1
"19",1,6,1,37,1
"19",1,2,0,38,0
"19",0,6,0,69,1
"19",1,6,1,39,1
"19",1,2,1,63,1
"19",1,2,1,31,1
"19",0,2,0,39,1
"19",0,2,1,0,0
"19",0,6,0,0,1
"19",1,6,0,50,0
"19",0,10,0,0,1
"19",1,10,1,59,1
"19",1,6,1,0,1
"20",1,8,1,64,1
"20",0,8,0,71,1
"20",1,4,1,42,1
"20",1,4,1,32,1
"20",1,2,0,73,0
"20",1,6,0,30,0
"20",1,10,1,73,1
"20",1,10,1,100,1
"20",0,6,0,67,1
"20",1,6,0,65,0
"20",0,10,0,48,1
"20",0,10,0,72,1
"20",0,6,0,66,1
"20",1,6,0,67,0
"20",0,10,0,71,1
"20",1,10,1,100,1
"20",1,6,1,69,1
"20",1,6,1,77,1
"20",1,2,0,48,0
"20",0,6,0,63,1
"20",0,6,1,61,0
"20",1,10,1,65,1
"20",1,10,1,56,1
"20",0,6,1,45,0
"20",0,10,0,72,1
"20",1,10,1,63,1
"20",1,6,0,71,0
"20",1,10,1,68,1
"20",0,10,0,100,1
"20",0,6,0,100,1
"20",1,6,0,50,0
"20",0,10,1,43,0
"20",0,14,0,65,1
"20",0,14,0,100,1
"20",1,10,1,65,1
"20",1,10,1,66,1
"20",1,6,0,72,0
"20",1,10,1,66,1
"20",1,10,0,57,0
"20",0,14,0,65,1
"20",1,14,1,53,1
"20",1,10,1,100,1
"20",0,10,0,39,1
"20",0,6,0,64,1
"20",1,6,0,32,0
"20",1,10,1,100,1
"20",0,10,0,62,1
"20",0,6,0,74,1
"20",0,6,0,65,1
"20",1,2,0,71,0
"20",1,6,1,79,1
"20",1,6,1,23,1
"20",1,2,0,65,0
"20",0,6,0,68,1
"20",0,6,0,80,1
"20",1,2,1,31,1
"20",0,2,0,0,1
"20",1,2,0,34,0
"20",0,6,0,71,1
"20",0,6,1,33,0
"20",0,10,0,68,1
"20",0,10,1,60,0
"20",1,14,1,83,1
"20",1,14,1,40,1
"20",0,10,0,100,1
"20",0,10,0,78,1
"20",1,6,1,76,1
"20",1,6,0,47,0
"20",1,10,1,100,1
"20",0,10,0,82,1
"20",0,6,1,62,0
"20",1,10,1,48,1
"20",0,10,0,81,1
"20",0,6,0,83,1
"20",0,6,0,100,1
"20",1,2,0,56,0
"20",0,6,0,74,1
"20",1,6,0,71,0
"20",0,10,0,70,1
"20",1,10,0,67,0
"21",0,20,1,49,0
"21",0,24,0,44,1
"21",1,24,1,100,1
"21",1,20,1,100,1
"21",0,20,0,58,1
"21",0,16,0,57,1
"21",1,16,1,61,1
"21",1,12,1,51,1
"21",1,12,1,100,1
"21",1,8,1,42,1
"21",1,8,1,47,1
"21",0,4,0,47,1
"21",1,4,0,57,0
"21",0,8,0,48,1
"21",1,8,1,49,1
"21",1,4,0,62,0
"21",1,8,1,42,1
"21",0,8,0,40,1
"21",1,4,1,37,1
"21",1,4,1,41,1
"21",1,2,0,40,0
"21",0,6,0,0,1
"21",1,6,0,75,0
"21",0,10,0,37,1
"21",0,10,0,100,1
"21",1,6,0,29,0
"21",0,10,0,100,1
"21",1,10,1,100,1
"21",1,6,0,37,0
"21",0,10,1,35,0
"21",1,14,1,100,1
"21",0,14,0,59,1
"21",1,10,1,38,1
"21",0,10,0,38,1
"21",0,6,0,29,1
"21",1,6,0,36,0
"21",1,10,1,100,1
"21",1,10,0,44,0
"21",0,14,0,100,1
"21",0,14,0,35,1
"21",1,10,1,55,1
"21",1,10,0,41,0
"21",1,14,0,38,0
"21",1,18,1,100,1
"21",1,18,0,46,0
"21",0,22,0,100,1
"21",1,22,1,100,1
"21",0,18,0,100,1
"21",1,18,1,38,1
"21",0,14,0,57,1
"21",0,14,0,0,1
"21",1,10,0,0,0
"21",0,14,0,0,1
"21",1,14,1,0,1
"21",0,10,0,0,1
"21",1,10,0,0,0
"21",1,14,1,0,1
"21",0,14,0,0,1
"21",0,10,1,0,0
"21",1,14,1,0,1
"21",0,14,1,0,0
"21",0,18,0,100,1
"21",1,18,1,100,1
"21",1,14,1,100,1
"21",0,14,1,0,0
"21",0,18,0,100,1
"21",0,18,0,100,1
"21",0,14,0,51,1
"21",1,14,1,0,1
"21",1,10,1,0,1
"21",0,10,1,48,0
"21",1,14,1,0,1
"21",1,14,1,0,1
"21",1,10,1,0,1
"21",1,10,1,0,1
"21",0,6,0,0,1
"21",0,6,0,0,1
"21",1,2,1,0,1
"21",0,2,1,0,0
"21",0,6,1,0,0
"22",1,20,1,72,1
"22",0,20,0,90,1
"22",0,16,0,61,1
"22",1,16,1,64,1
"22",0,12,0,47,1
"22",0,12,0,75,1
"22",1,8,1,70,1
"22",1,8,0,30,0
"22",0,12,0,74,1
"22",1,12,1,71,1
"22",1,8,0,68,0
"22",0,12,0,79,1
"22",0,12,0,75,1
"22",1,8,0,74,0
"22",0,12,0,76,1
"22",0,12,0,73,1
"22",0,8,0,67,1
"22",1,8,1,64,1
"22",1,4,1,74,1
"22",0,4,1,71,0
"22",1,8,0,71,0
"22",1,12,1,70,1
"22",0,12,0,87,1
"22",0,8,0,35,1
"22",1,8,0,68,0
"22",0,12,0,76,1
"22",0,12,0,72,1
"22",0,8,1,44,0
"22",1,12,1,75,1
"22",1,12,1,71,1
"22",0,8,0,72,1
"22",0,8,0,60,1
"22",1,4,1,76,1
"22",1,4,0,0,0
"22",0,8,1,51,0
"22",0,12,1,58,0
"22",0,16,0,72,1
"22",1,16,1,69,1
"22",1,12,0,76,0
"22",0,16,0,74,1
"22",0,16,0,70,1
"22",0,12,0,64,1
"22",1,12,1,68,1
"22",0,8,0,73,1
"22",1,8,1,67,1
"22",0,4,1,74,0
"22",0,8,1,27,0
"22",1,12,1,72,1
"22",1,12,0,69,0
"22",1,16,1,69,1
"22",1,16,1,71,1
"22",0,12,0,86,1
"22",0,12,0,71,1
"22",1,8,1,81,1
"22",1,8,0,69,0
"22",1,12,1,84,1
"22",0,12,1,29,0
"22",1,16,1,78,1
"22",1,16,1,100,1
"22",1,12,1,71,1
"22",1,12,0,65,0
"22",1,16,1,66,1
"22",1,16,1,46,1
"22",0,12,1,53,0
"22",0,16,0,53,1
"22",1,16,1,83,1
"22",1,12,1,75,1
"22",1,12,0,72,0
"22",1,16,1,74,1
"22",1,16,1,70,1
"22",1,12,1,69,1
"22",1,12,1,71,1
"22",0,8,0,82,1
"22",0,8,0,51,1
"22",1,4,0,29,0
"22",0,8,1,28,0
"22",1,12,1,19,1
"22",0,12,0,76,1
"22",0,8,0,62,1
"22",0,8,0,56,1
"23",1,6,1,41,1
"23",1,6,1,49,1
"23",1,2,0,50,0
"23",0,6,1,54,0
"23",0,10,1,77,0
"23",0,14,0,68,1
"23",1,14,1,28,1
"23",0,10,0,82,1
"23",1,10,0,31,0
"23",1,14,1,78,1
"23",1,14,1,65,1
"23",1,10,0,24,0
"23",0,14,0,90,1
"23",0,14,0,91,1
"23",0,10,0,57,1
"23",1,10,0,73,0
"23",1,14,0,67,0
"23",1,18,1,49,1
"23",1,18,1,81,1
"23",0,14,1,74,0
"23",1,18,1,72,1
"23",1,18,1,86,1
"23",1,14,1,72,1
"23",0,14,0,78,1
"23",0,10,0,64,1
"23",0,10,0,65,1
"23",0,6,1,23,0
"23",1,10,1,47,1
"23",0,10,0,70,1
"23",1,6,1,3,1
"23",1,6,1,37,1
"23",1,2,0,52,0
"23",1,6,1,78,1
"23",0,6,0,0,1
"23",1,2,1,74,1
"23",0,2,1,0,0
"23",0,6,0,67,1
"23",1,6,0,100,0
"23",1,10,0,62,0
"23",1,14,1,100,1
"23",1,14,1,76,1
"23",1,10,1,12,1
"23",1,10,1,0,1
"23",1,6,0,12,0
"23",1,10,1,65,1
"23",1,10,1,79,1
"23",0,6,1,27,0
"23",1,10,0,74,0
"23",0,14,0,77,1
"23",1,10,1,65,1
"23",0,10,1,0,0
"23",1,14,1,25,1
"23",1,14,1,24,1
"23",1,10,1,23,1
"23",0,10,0,26,1
"23",1,6,1,0,1
"23",1,2,0,66,0
"23",1,6,1,0,1
"23",1,6,1,77,1
"23",1,2,0,72,0
"23",1,6,1,78,1
"23",0,6,0,78,1
"23",1,2,0,0,0
"23",0,6,1,0,0
"23",0,10,0,80,1
"23",1,10,1,75,1
"23",0,6,1,0,0
"23",1,10,1,96,1
"23",1,10,1,0,1
"23",0,6,0,67,1
"23",1,6,1,75,1
"23",0,2,1,32,0
"23",0,6,1,0,0
"23",1,10,1,0,1
"23",1,10,1,74,1
"23",1,6,1,64,1
"23",1,6,1,71,1
"23",0,2,1,65,0
"24",0,8,0,71,1
"24",0,8,0,68,1
"24",0,4,1,63,0
"24",1,8,0,26,0
"24",1,12,1,77,1
"24",1,12,0,61,0
"24",1,16,1,48,1
"24",0,16,0,86,1
"24",0,12,0,79,1
"24",0,12,0,43,1
"24",1,8,1,67,1
"24",1,8,1,26,1
"24",1,4,1,52,1
"24",0,4,1,32,0
"24",0,8,0,81,1
"24",0,8,1,33,0
"24",1,12,0,29,0
"24",0,16,0,83,1
"24",0,16,0,75,1
"24",1,12,1,38,1
"24",0,12,0,29,1
"24",1,8,1,39,1
"24",1,8,0,42,0
"24",0,12,1,39,0
"24",0,16,0,69,1
"24",0,16,0,76,1
"24",0,12,1,31,0
"24",1,16,0,66,0
"24",0,20,0,89,1
"24",0,20,0,31,1
"24",1,16,1,95,1
"24",1,16,0,39,0
"24",1,20,1,48,1
"24",0,20,0,88,1
"24",1,16,0,10,0
"24",1,20,0,34,0
"24",1,24,1,92,1
"24",1,24,1,69,1
"24",1,20,1,76,1
"24",0,20,0,72,1
"24",1,16,1,65,1
"24",1,16,1,68,1
"24",1,12,1,66,1
"24",1,12,1,63,1
"24",0,8,0,35,1
"24",0,8,1,30,0
"24",0,12,0,40,1
"24",0,12,0,63,1
"24",1,8,1,59,1
"24",0,8,1,0,0
"24",1,12,1,60,1
"24",1,12,1,87,1
"24",0,8,0,39,1
"24",0,8,0,53,1
"24",1,4,1,62,1
"24",0,4,0,62,1
"24",0,2,0,27,1
"24",0,2,0,66,1
"24",1,2,1,65,1
"24",1,2,1,67,1
"24",1,2,1,64,1
"24",0,2,0,32,1
"24",1,2,1,60,1
"24",0,2,0,28,1
"24",1,2,1,78,1
"24",0,2,0,73,1
"24",1,2,1,67,1
"24",0,2,0,30,1
"24",0,2,0,61,1
"24",0,2,1,20,0
"24",0,6,0,44,1
"24",1,6,0,35,0
"24",1,10,1,56,1
"24",0,10,0,65,1
"24",1,6,1,56,1
"24",0,6,1,0,0
"24",0,10,1,34,0
"24",0,14,1,61,0
"24",0,18,0,59,1
"24",0,18,0,75,1
"25",0,8,1,3,0
"25",0,12,0,33,1
"25",1,12,1,67,1
"25",0,8,0,84,1
"25",0,8,0,11,1
"25",1,4,0,77,0
"25",1,8,1,84,1
"25",1,8,1,8,1
"25",1,4,1,69,1
"25",0,4,1,72,0
"25",0,8,1,14,0
"25",0,12,1,15,0
"25",0,16,0,72,1
"25",0,16,0,75,1
"25",1,12,1,90,1
"25",0,12,0,75,1
"25",0,8,0,47,1
"25",0,8,0,36,1
"25",0,4,0,71,1
"25",1,4,0,78,0
"25",1,8,1,77,1
"25",0,8,0,70,1
"25",0,4,1,77,0
"25",0,8,0,21,1
"25",1,8,0,69,0
"25",1,12,1,84,1
"25",1,12,1,94,1
"25",1,8,1,20,1
"25",1,8,1,19,1
"25",1,4,1,70,1
"25",1,4,1,75,1
"25",1,2,1,34,1
"25",0,2,0,75,1
"25",0,2,0,78,1
"25",0,2,0,64,1
"25",0,2,1,21,0
"25",0,6,0,40,1
"25",0,6,0,77,1
"25",0,2,0,85,1
"25",0,2,1,68,0
"25",0,6,0,66,1
"25",0,6,0,33,1
"25",1,2,0,70,0
"25",0,6,0,70,1
"25",0,6,0,77,1
"25",0,2,0,44,1
"25",1,2,0,68,0
"25",1,6,1,76,1
"25",0,6,0,65,1
"25",1,2,1,54,1
"25",1,2,1,77,1
"25",0,2,0,72,1
"25",0,2,0,67,1
"25",1,2,1,75,1
"25",1,2,0,41,0
"25",0,6,1,30,0
"25",1,10,1,38,1
"25",1,10,1,57,1
"25",0,6,1,9,0
"25",1,10,1,19,1
"25",0,10,0,66,1
"25",1,6,1,56,1
"25",1,6,1,71,1
"25",1,2,1,78,1
"25",1,2,0,7,0
"25",1,6,1,66,1
"25",0,6,0,15,1
"25",0,2,1,77,0
"25",0,6,0,95,1
"25",0,6,0,100,1
"25",1,2,0,100,0
"25",0,6,1,21,0
"25",0,10,0,98,1
"25",1,10,1,100,1
"25",0,6,0,96,1
"25",0,6,0,85,1
"25",0,2,1,91,0
"25",1,6,1,95,1
"25",1,6,1,95,1
"25",0,2,0,95,1
"26",1,20,1,27,1
"26",0,16,0,54,1
"26",1,16,1,59,1
"26",1,12,1,72,1
"26",1,12,1,72,1
"26",1,8,1,63,1
"26",1,8,0,53,0
"26",0,12,1,30,0
"26",1,16,1,65,1
"26",0,16,1,41,0
"26",0,20,0,72,1
"26",1,20,1,68,1
"26",1,16,1,35,1
"26",1,16,0,30,0
"26",1,20,1,71,1
"26",1,20,1,68,1
"26",1,16,1,69,1
"26",1,16,1,64,1
"26",1,12,0,68,0
"26",0,16,1,18,0
"26",0,20,0,25,1
"26",0,20,0,54,1
"26",0,16,0,78,1
"26",0,16,0,74,1
"26",0,12,0,70,1
"26",0,12,1,31,0
"26",1,16,1,70,1
"26",0,16,0,64,1
"26",0,12,0,17,1
"26",0,12,0,69,1
"26",1,8,1,60,1
"26",0,8,0,26,1
"26",0,4,1,58,0
"26",0,8,0,67,1
"26",1,8,1,31,1
"26",0,4,0,71,1
"26",1,4,0,71,0
"26",1,8,0,36,0
"26",1,12,0,15,0
"26",1,16,1,83,1
"26",1,16,1,43,1
"26",0,12,1,69,0
"26",1,16,0,78,0
"26",0,20,0,19,1
"26",0,20,1,77,0
"26",0,24,0,78,1
"26",0,24,0,73,1
"26",0,20,0,77,1
"26",0,20,0,96,1
"26",0,16,0,77,1
"26",1,16,1,75,1
"26",1,12,1,80,1
"26",0,12,0,87,1
"26",1,8,1,47,1
"26",0,8,0,60,1
"26",1,4,1,74,1
"26",0,4,0,30,1
"26",0,2,0,59,1
"26",0,2,1,63,0
"26",1,6,0,33,0
"26",1,10,1,78,1
"26",0,10,0,87,1
"26",1,6,1,76,1
"26",0,6,0,79,1
"26",0,2,0,80,1
"26",1,2,1,96,1
"26",1,2,1,71,1
"26",0,2,0,80,1
"26",0,2,0,81,1
"26",1,2,1,57,1
"26",0,2,0,33,1
"26",0,2,0,46,1
"26",0,2,0,73,1
"26",1,2,0,20,0
"26",0,6,0,75,1
"26",1,6,1,77,1
"26",0,2,0,72,1
"26",1,2,0,77,0
"26",1,6,1,46,1
"27",1,24,1,69,1
"27",0,24,0,77,1
"27",1,20,1,98,1
"27",1,20,1,74,1
"27",1,16,1,73,1
"27",1,16,1,76,1
"27",1,12,1,76,1
"27",0,12,1,39,0
"27",1,16,1,50,1
"27",0,16,0,66,1
"27",0,12,1,29,0
"27",1,16,0,42,0
"27",0,20,0,64,1
"27",1,20,1,67,1
"27",0,16,0,69,1
"27",1,16,1,71,1
"27",0,12,0,45,1
"27",0,12,0,61,1
"27",0,8,0,64,1
"27",0,8,1,56,0
"27",0,12,0,98,1
"27",0,12,0,34,1
"27",1,8,1,69,1
"27",0,8,1,31,0
"27",0,12,1,72,0
"27",0,16,0,67,1
"27",0,16,0,92,1
"27",0,12,0,100,1
"27",0,12,1,64,0
"27",1,16,1,67,1
"27",1,16,1,66,1
"27",1,12,0,32,0
"27",1,16,1,43,1
"27",1,16,1,33,1
"27",1,12,0,27,0
"27",0,16,0,67,1
"27",0,16,0,68,1
"27",0,12,0,100,1
"27",1,12,1,93,1
"27",0,8,1,73,0
"27",1,12,1,69,1
"27",0,12,0,72,1
"27",0,8,0,75,1
"27",0,8,0,76,1
"27",1,4,1,71,1
"27",0,4,1,71,0
"27",0,8,0,31,1
"27",0,8,0,76,1
"27",0,4,1,53,0
"27",0,8,0,62,1
"27",1,8,1,70,1
"27",1,4,1,71,1
"27",1,4,0,68,0
"27",0,8,0,73,1
"27",0,8,1,34,0
"27",1,12,1,64,1
"27",1,12,1,70,1
"27",0,8,0,66,1
"27",0,8,1,70,0
"27",0,12,0,70,1
"27",0,12,1,70,0
"27",1,16,1,73,1
"27",1,16,1,74,1
"27",0,12,0,39,1
"27",1,12,0,62,0
"27",1,16,1,68,1
"27",0,16,0,69,1
"27",1,12,1,65,1
"27",0,12,0,72,1
"27",0,8,0,70,1
"27",1,8,1,37,1
"27",1,4,1,35,1
"27",0,4,1,29,0
"27",1,8,1,45,1
